gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,shar_o,amb_o,fun_o,intel_o,like_o,prob_o,met_o,age,field_cd,race,imprace,career_c,income,dec_o
0,1,28,2,40,15,20,10,5,10,9,9,8,8,9,9,8,8,1,23,11,2,2,9,43664,1
0,1,28,2,40,20,20,20,0,0,8,8,6,7,8,7,7,4,1,23,11,2,2,9,43664,1
0,0,23,1,20,25,25,10,10,10,8,9,8,9,9,8,9,7,1,23,11,2,2,9,43664,1
0,0,25,4,25,20,25,20,10,0,9,8,5,7,8,6,5,2,1,22,3,3,1,9,48441,0
0,0,23,4,20,25,20,15,10,10,8,9,3.030522886,8,9,8,9,6,1,22,3,3,1,9,48441,1
0,0,24,2,25,35,30,10,0,0,7,6,5,3,7,5,6,2,1,22,3,3,1,9,48441,1
0,0,24,2,25,15,25,25,15,15,9,7,5,6,7,7,7,6,1,22,3,3,1,9,48441,1
0,0,28,2,25,15,25,15,0,20,8,8,7,6,8,7,8,7,1,22,3,3,1,9,48441,1
0,0,26,2,20,35,20,10,10,5,9,8,9,7,8,8,9.5,7,1,22,3,3,1,9,48441,1
0,0,30,2,20,20,25,25,5,5,7,5,5,4,6,6,7,6,1,22,3,3,1,9,48441,1
0,0,22,2,30,15,25,25,5,0,8,8,7,3.041307076,6,5,7,6,1,22,3,3,1,9,48441,1
0,0,25,4,20,20,20,20,5,15,8,8,0,7,7,7,7,5,1,22,3,3,1,9,48441,1
0,0,23,2,25,10,35,15,0,15,8,4,3,5,7,4,6,2,1,22,3,3,1,9,48441,1
0,0,21,2,15,20,15,30,5,15,8,7,7,6,6,7,7,3,1,22,3,3,1,9,48441,1
0,0,28,2,40,15,20,10,5,10,8,8,7,8,8,8,8,8,1,22,3,3,1,9,48441,1
0,0,28,2,40,20,20,20,0,0,9,9,7,8,9,8,8,5,1,22,3,3,1,9,48441,1
0,0,23,1,20,25,25,10,10,10,9,8,8,9,10,9,10,7,1,22,3,3,1,9,48441,1
0,0,25,4,25,20,25,20,10,0,6,6,4,8,7,8,2,1,1,23,1,2,2,9,68426.5555,0
0,0,23,4,20,25,20,15,10,10,4,7,3.010072167,6,6,7,6,2,1,23,1,2,2,9,51867.37043,0
0,1,24,2,25,35,30,10,0,0,3,4,1,7,3,7,3,2,1,23,1,2,2,9,21503.54475,0
0,1,24,2,25,15,25,25,15,15,7,7,7,6,7,7,8,7,1,23,1,2,2,9,31118.49388,1
0,1,28,2,25,15,25,15,0,20,6,6,5,6,6,6,6,6,1,23,1,2,2,9,30582.90267,1
0,1,26,2,20,35,20,10,10,5,6,8,6,8,9,8,7,5,1,23,1,2,2,9,37743.23043,0
0,1,30,2,20,20,25,25,5,5,9,5,3,6,3,6,6,6,1,23,1,2,2,9,38610.93391,0
0,1,22,2,30,15,25,25,5,0,5,6,3,6.214662355,4,5,4,4,1,23,1,2,2,9,29029.76225,0
0,0,25,4,20,20,20,20,5,15,7,7,2.399373858,7,7,7,7,6,1,23,1,2,2,9,42178.40997,1
0,1,23,2,25,10,35,15,0,15,3,5,4,6,2,6,4,7,1,23,1,2,2,9,74290.93413,0
0,1,21,2,15,20,15,30,5,15,6,7,4,6,6,7,5,4,1,23,1,2,2,9,28515.5474,0
0,1,28,2,40,15,20,10,5,10,6,8,6,8,7,8,7,5,1,23,1,2,2,9,64569.1146,0
0,1,28,2,40,20,20,20,0,0,6,8,6,8,7,8,6,5,1,23,1,2,2,9,58013.82477,0
0,0,23,1,20,25,25,10,10,10,7,9,10,10,10,10,8,9,1,23,1,2,2,9,51781.1806,1
0,0,25,4,25,20,25,20,10,0,7,5,3,8,4,4,2,1,1,24,1,2,4,1,36485,0
0,0,23,4,20,25,20,15,10,10,8,7,5.680270866,9,2,8,4,3,1,24,1,2,4,1,36485,0
0,1,24,2,25,35,30,10,0,0,6,6,3,5,6,6,6,2,1,24,1,2,4,1,36485,1
0,1,24,2,25,15,25,25,15,15,9,7,7,7,6,7,9,7,1,24,1,2,4,1,36485,1
0,1,28,2,25,15,25,15,0,20,9,8,6,8,7,8,8,7,1,24,1,2,4,1,36485,1
0,1,26,2,20,35,20,10,10,5,9,6,8,7,6,7,8,5,1,24,1,2,4,1,36485,1
0,1,30,2,20,20,25,25,5,5,7,6,5,7,5,6,6,2,1,24,1,2,4,1,36485,1
0,1,22,2,30,15,25,25,5,0,7,7,4.256267923,4.663930611,8,7,8,5,1,24,1,2,4,1,36485,1
0,0,25,4,20,20,20,20,5,15,9,7,5.007953442,9,8,8,8,4,1,24,1,2,4,1,36485,1
0,0,27,1,35,10,20,15,10,10,8,8,1.960337466,8,8,8,7,8,0,24,1,2,4,1,36485,1
0,1,23,2,25,10,35,15,0,15,7,7,5,5,4,7,6,5,1,24,1,2,4,1,36485,1
0,1,21,2,15,20,15,30,5,15,8,8,5,7,6,8,7,2,0,24,1,2,4,1,36485,1
0,1,28,2,40,15,20,10,5,10,8,8,7,9,8,9,8,8,1,24,1,2,4,1,36485,1
0,1,28,2,40,20,20,20,0,0,8,8,7,7,8,8,7,6,1,24,1,2,4,1,36485,1
0,0,23,1,20,25,25,10,10,10,8,10,8,10,10,10,10,10,0,24,1,2,4,1,36485,1
0,1,25,4,25,20,25,20,10,0,8,10,4,8,7,10,5,1,1,27,3,4,1,1,49829.08381,0
0,1,23,4,20,25,20,15,10,10,5,9,4,10,8,10,5,4,1,27,3,4,1,1,21015.86552,0
0,0,24,2,25,35,30,10,0,0,5,6,3,4,4,7,6,1,1,27,3,4,1,1,55602.85044,0
0,0,24,2,25,15,25,25,15,15,7,6,8,7,7,6,9,8,1,27,3,4,1,1,29012.60775,1
0,0,28,2,25,15,25,15,0,20,9,8,7,8,8,8,7,7,1,27,3,4,1,1,38936.34098,1
0,0,26,2,20,35,20,10,10,5,8,9,7,10,7,8,8,7,1,27,3,4,1,1,40679.57932,1
0,0,30,2,20,20,25,25,5,5,5,7,5,5,6,7,6,4,1,27,3,4,1,1,33657.38116,1
0,0,22,2,30,15,25,25,5,0,5,6,3,8,5,8,4,3,1,27,3,4,1,1,50288.16081,0
0,1,25,4,20,20,20,20,5,15,7,7,6,7,7,8,6,3,1,27,3,4,1,1,4377.362104,1
0,0,23,2,25,10,35,15,0,15,8,7,4,5,9,7,8,1,1,27,3,4,1,1,53618.94078,0
0,0,21,2,15,20,15,30,5,15,6,7,5,6,7,7,7,3,1,27,3,4,1,1,21101.40681,1
0,0,28,2,40,15,20,10,5,10,8,9,7,9,8,9,7,7,1,27,3,4,1,1,34339.62425,1
0,0,28,2,40,20,20,20,0,0,7,8,6,8,7,8,7,5,1,27,3,4,1,1,55628.17833,1
0,0,23,1,20,25,25,10,10,10,6,8,7,7,8,10,8,7,1,27,3,4,1,1,36439.34373,0
0,0,25,4,25,20,25,20,10,0,6,10,3,5,8,10,6,1,1,30,3,2,4,2,41507,0
0,0,23,4,20,25,20,15,10,10,6,10,6,10,8,10,6,2,1,30,3,2,4,2,41507,0
0,1,24,2,25,35,30,10,0,0,4,4,4,6,3,7,4,3,1,30,3,2,4,2,41507,0
0,1,24,2,25,15,25,25,15,15,6,7,8,6,6,7,6,6,1,30,3,2,4,2,41507,1
0,1,28,2,25,15,25,15,0,20,6,5,5,7,5,7,6,7,1,30,3,2,4,2,41507,0
0,1,26,2,20,35,20,10,10,5,6,8,8,8,8,7,7,5,1,30,3,2,4,2,41507,0
0,1,30,2,20,20,25,25,5,5,5,6,3,6,6,7,6,6,1,30,3,2,4,2,41507,1
0,1,22,2,30,15,25,25,5,0,5,8,3,4.132834326,5,8,5,5,1,30,3,2,4,2,41507,0
0,0,25,4,20,20,20,20,5,15,7,7,7,8,8,8,8,6,1,30,3,2,4,2,41507,1
0,0,27,1,35,10,20,15,10,10,6,8,5,8,8,8,7,7,1,30,3,2,4,2,41507,0
0,1,23,2,25,10,35,15,0,15,6,9,4,5,6,8,6,6,1,30,3,2,4,2,41507,0
0,1,21,2,15,20,15,30,5,15,5,7,6,6,6,6,5,3,1,30,3,2,4,2,41507,0
0,1,28,2,40,15,20,10,5,10,7,9,7,9,7,9,7,8,1,30,3,2,4,2,41507,0
0,1,28,2,40,20,20,20,0,0,5,8,7,7,7,8,6,5,1,30,3,2,4,2,41507,0
0,0,23,1,20,25,25,10,10,10,6,9,7,8,8,9,8,7,1,30,3,2,4,2,41507,0
0,1,25,4,25,20,25,20,10,0,8,7,4,6,8,6,5,2,1,21,8,4,2,6,26702.12855,0
0,1,23,4,20,25,20,15,10,10,6,9,3,6,6,7,5,6,1,21,8,4,2,6,38662.82267,0
0,0,24,2,25,35,30,10,0,0,6,5,2,7,6,5,6,2,1,21,8,4,2,6,40778.80077,0
0,0,24,2,25,15,25,25,15,15,8,7,6,6,7,8,8,8,1,21,8,4,2,6,48997.8434,1
0,0,28,2,25,15,25,15,0,20,7,7,7,7,7,7,7,7,1,21,8,4,2,6,43443.74758,1
0,0,26,2,20,35,20,10,10,5,7,7,7,8,9,7,8,6,1,21,8,4,2,6,41485.71596,1
0,0,30,2,20,20,25,25,5,5,5,6,6,7,7,7,6,6,1,21,8,4,2,6,45793.04586,1
0,0,22,2,30,15,25,25,5,0,7,7,3,5,5,7,7,3,1,21,8,4,2,6,42656.60373,1
0,1,25,4,20,20,20,20,5,15,8,8,6,7,6,7,6,9,1,21,8,4,2,6,50144.72196,1
0,0,27,1,35,10,20,15,10,10,7,7,-0.270259054,9,5.144717366,6.872313223,7,7,1,21,8,4,2,6,10655.97016,1
0,0,23,2,25,10,35,15,0,15,6,6,1,8,2,8,6,4,1,21,8,4,2,6,41903.99709,0
0,0,21,2,15,20,15,30,5,15,6,6,5,5,5,6,5,3,1,21,8,4,2,6,16510.72712,0
0,0,28,2,40,15,20,10,5,10,8,8,7,8,8,8,8,7,1,21,8,4,2,6,22537.31905,1
0,0,28,2,40,20,20,20,0,0,8,8,7,7,8,7,7,7,1,21,8,4,2,6,37558.90786,1
0,0,23,1,20,25,25,10,10,10,8,9,9,10,9,10,10,10,1,21,8,4,2,6,57896.92476,1
0,0,25,4,25,20,25,20,10,0,5,6,3,7,5,6,3,1,1,25,2,2,9,7,17134,0
0,0,23,4,20,25,20,15,10,10,3,8,4,10,7,7,4,1,1,25,2,2,9,7,17134,0
0,1,24,2,25,35,30,10,0,0,7,4,5,7,3,7,5,1,1,25,2,2,9,7,17134,1
0,1,24,2,25,15,25,25,15,15,8,7,6,8,7.637310862,8,8,7,1,25,2,2,9,7,17134,1
0,1,28,2,25,15,25,15,0,20,8,6,7,7,6,7,7,7,1,25,2,2,9,7,17134,1
0,1,26,2,20,35,20,10,10,5,8,8,8,9,6,8,8,5,1,25,2,2,9,7,17134,1
0,1,30,2,20,20,25,25,5,5,7,5,4,6,5,6,6,3,1,25,2,2,9,7,17134,1
0,1,22,2,30,15,25,25,5,0,7,7,4,5,5,8,6,6,1,25,2,2,9,7,17134,0
0,0,25,4,20,20,20,20,5,15,8,8,5,6,5,10,7,4,1,25,2,2,9,7,17134,1
0,1,23,2,25,10,35,15,0,15,8,4,1,7,1,8,3,2,1,25,2,2,9,7,17134,0
0,1,21,2,15,20,15,30,5,15,7,7,5,6,6,8,6,4,1,25,2,2,9,7,17134,1
0,1,28,2,40,15,20,10,5,10,8,7,6,8,8,8,8,6,1,25,2,2,9,7,17134,1
0,1,28,2,40,20,20,20,0,0,8,8,7,8,7,9,7,6,1,25,2,2,9,7,17134,1
0,0,23,1,20,25,25,10,10,10,8,8,8,9,9,8,8,5,1,25,2,2,9,7,17134,1
0,0,25,4,25,20,25,20,10,0,5,8,4,8,7,9,3,2,1,26,2,2,7,7,36276.82115,0
0,0,23,4,20,25,20,15,10,10,4,7,5.854606261,6,5,7,4,3,1,26,2,2,7,7,44184.53593,0
0,1,24,2,25,35,30,10,0,0,6,5,4,5,4,5,5,4,1,26,2,2,7,7,23983.84643,1
0,1,24,2,25,15,25,25,15,15,7,7,7,6,5,7,9,8,1,26,2,2,7,7,47200.2059,1
0,1,28,2,25,15,25,15,0,20,7,7,7,7,7,8,7,7,1,26,2,2,7,7,3760.689036,1
0,1,26,2,20,35,20,10,10,5,6,7,7,9,6,8,6,4,1,26,2,2,7,7,12576.72077,0
0,1,30,2,20,20,25,25,5,5,6,6,4,8,5,6,5,6,1,26,2,2,7,7,25729.99353,1
0,1,22,2,30,15,25,25,5,0,6,8,4,9,7,7,6,7,1,26,2,2,7,7,21969.83099,0
0,0,25,4,20,20,20,20,5,15,8,8,5,10,7,7,8,4,1,26,2,2,7,7,46860.72881,1
0,1,23,2,25,10,35,15,0,15,5,6,2,5,5,8,5,4,1,26,2,2,7,7,39609.02373,1
0,1,21,2,15,20,15,30,5,15,6,6,5,5,7,6,6,3,1,26,2,2,7,7,76734.36921,1
0,1,28,2,40,15,20,10,5,10,7,8,6,8,7,8,6,7,1,26,2,2,7,7,41057.26038,0
0,1,28,2,40,20,20,20,0,0,9,8,6,7,6,7,7,6,1,26,2,2,7,7,33590.36103,0
0,0,23,1,20,25,25,10,10,10,6,9,7,9,8,9,7,8,1,26,2,2,7,7,25160.819,1
0,0,25,4,25,20,25,20,10,0,4,6,3,6,7,8,1,1,1,27,3,2,5,4,30038,0
0,0,23,4,20,25,20,15,10,10,4,8,3.719898967,4,6,9,4,2,1,27,3,2,5,4,30038,0
0,1,24,2,25,35,30,10,0,0,4,6,4,6,3,7,4,1,1,27,3,2,5,4,30038,0
0,1,24,2,25,15,25,25,15,15,5,5,5,7,5,6,6,5,1,27,3,2,5,4,30038,1
0,1,28,2,25,15,25,15,0,20,6,7,6,5,6,6,7,7,1,27,3,2,5,4,30038,1
0,1,26,2,20,35,20,10,10,5,6,8,7,9,8,9,7,4,1,27,3,2,5,4,30038,0
0,1,22,2,30,15,25,25,5,0,3,6,4,4,5,6,4,3,1,27,3,2,5,4,30038,0
0,0,25,4,20,20,20,20,5,15,6,8,3,8,6,8,7,4,1,27,3,2,5,4,30038,0
0,1,23,2,25,10,35,15,0,15,2,9,7,7,3,9,7,8,0,27,3,2,5,4,30038,0
0,1,21,2,15,20,15,30,5,15,5,7,5,6,7,6,6,4,0,27,3,2,5,4,30038,1
0,1,28,2,40,15,20,10,5,10,7,8,7,8,7,8,7,7,1,27,3,2,5,4,30038,0
0,1,28,2,40,20,20,20,0,0,6,8,6,8,6,7,7,5,1,27,3,2,5,4,30038,0
0,0,23,1,20,25,25,10,10,10,6,9,4.310831814,7,7,9,7,7,1,27,3,2,5,4,30038,0
0,0,25,4,25,20,25,20,10,0,8,9,7,10,9,10,3,1,1,23,1,1,8,7,33772,0
0,0,23,4,20,25,20,15,10,10,6,10,6.717107045,10,8,9,8,5,1,23,1,1,8,7,33772,0
0,0,24,2,25,35,30,10,0,0,4,6,2,7,6,7,5,2,1,23,1,1,8,7,33772,0
0,0,24,2,25,15,25,25,15,15,7,6,5,6,7,6,7,6,1,23,1,1,8,7,33772,1
0,0,28,2,25,15,25,15,0,20,6,6,7,7,9,7,7,7,1,23,1,1,8,7,33772,1
0,0,26,2,20,35,20,10,10,5,8,8,7,8,10,8,8,5,1,23,1,1,8,7,33772,1
0,0,30,2,20,20,25,25,5,5,6,7,6,6,6,7,6,5,1,23,1,1,8,7,33772,1
0,0,22,2,30,15,25,25,5,0,7,7,6,5.261966098,8,7,8,4,1,23,1,1,8,7,33772,0
0,0,25,4,20,20,20,20,5,15,8,7,4,8,8,7,8,6,1,23,1,1,8,7,33772,1
0,0,23,2,25,10,35,15,0,15,6,8,7,7,6,8,8,6,0,23,1,1,8,7,33772,0
0,0,21,2,15,20,15,30,5,15,7,7,5,7,7,7,5,3,1,23,1,1,8,7,33772,0
0,0,28,2,40,15,20,10,5,10,6,9,6,9,8,9,6,6,1,23,1,1,8,7,33772,0
0,0,28,2,40,20,20,20,0,0,6,8,6,8,7,9,6,3,1,23,1,1,8,7,33772,0
0,1,23,1,20,25,25,10,10,10,8,10,10,10,10,10,10,10,0,23,1,1,8,7,33772,1
0,0,25,4,25,20,25,20,10,0,3,10,4,4,10,9,3,1,1,24,1,3,6,1,24997,0
0,0,23,4,20,25,20,15,10,10,4,9,5,6,6,8,6,2,1,24,1,3,6,1,24997,0
0,0,24,2,25,35,30,10,0,0,3,7,3,5,7,7,6,4,1,24,1,3,6,1,24997,0
0,0,24,2,25,15,25,25,15,15,8,5,4,5,5,5,5,5,1,24,1,3,6,1,24997,1
0,0,28,2,25,15,25,15,0,20,5,7,5,6,5,5,5,7,1,24,1,3,6,1,24997,0
0,0,26,2,20,35,20,10,10,5,6,8,6,7,9,7,8,5,1,24,1,3,6,1,24997,0
0,0,30,2,20,20,25,25,5,5,3,7,6,5,5,6,5,6,1,24,1,3,6,1,24997,1
0,0,22,2,30,15,25,25,5,0,3,5,3,5,6,5,4,3,1,24,1,3,6,1,24997,0
0,0,25,4,20,20,20,20,5,15,7,8,5,4,8,7,7,4,1,24,1,3,6,1,24997,0
0,0,23,2,25,10,35,15,0,15,1,8,9,8,8,8,9,8,0,24,1,3,6,1,24997,0
0,0,21,2,15,20,15,30,5,15,4,6,5,7,6,6,5,2,1,24,1,3,6,1,24997,0
0,0,28,2,40,15,20,10,5,10,5,8,6,9,7,8,6,6,1,24,1,3,6,1,24997,0
0,0,28,2,40,20,20,20,0,0,3,8,5,7,8,7,6,5,1,24,1,3,6,1,24997,0
0,0,23,1,20,25,25,10,10,10,5,9,9,10,9,10,8,9,1,24,1,3,6,1,24997,0
1,1,21,4,12,18,20,16,16,18,6,8,7,5,9,7,9,1,0,25,0,4,9,1,42096,0
1,0,27,1,20,20,20,10,10,20,5,7,5,7,6,7,6,4,1,25,0,4,9,1,42096,0
1,1,21,4,10,20,40,10,10,10,5,7,7,6,6,6,8,6,1,25,0,4,9,1,42096,1
1,0,27,2,10,20,20,15,20,15,5,6,4.917086877,7,7,7,6,3,1,25,0,4,9,1,42096,0
1,0,25,2,20,20,15,15,15,15,7,8,5,8,6,9,6,4,1,25,0,4,9,1,42096,0
1,0,23,2,20,20,20,15,15,10,2,5,2,5,3,5,2,2,1,25,0,4,9,1,42096,0
1,0,22,3,17,10,18,20,25,10,2,6,4.814388911,6,6,6,3,3,1,25,0,4,9,1,42096,0
1,0,22,2,20,22,18,15,15,10,4,9,4.565108019,5,4,4,5,4,1,25,0,4,9,1,42096,0
1,0,23,2,10,20,20,20,20,10,3,6,5,6,5,6,6,5,1,25,0,4,9,1,42096,0
1,0,24,2,35,10,20,20,10,5,4,6,4,6,6,6,5,4,1,25,0,4,9,1,42096,0
1,1,27,4,50,0,50,0,0,0,4,8,6,2.531397437,9,7,5,5,1,25,0,4,9,1,42096,0
1,0,30,2,30,20,30,10,0,10,6,8,4,7,10,7,8,5,1,25,0,4,9,1,42096,1
1,1,21,4,30,5,30,15,15,5,4,4,5.447943446,4,4,5,5,6,1,25,0,4,9,1,42096,0
1,0,25,2,20,23,23,22,7,5,6,8,8,7,7,9,7,7,1,25,0,4,9,1,42096,1
1,0,26,2,20,25,20,15,15,5,2,5,3,1,3,2,2,5,1,25,0,4,9,1,42096,0
1,0,27,2,10,10,30,25,10,15,2,4,3,4,4,5,3,6,1,25,0,4,9,1,42096,0
1,0,24,3,20,20,20,15,15,10,3,10,4.919354478,8,6,9,5,5,1,30,1,4,1,1,41687.65251,0
1,1,21,4,12,18,20,16,16,18,8,9,6,7,8,8,9,3,0,23,5,4,1,1,28891,1
1,0,27,1,20,20,20,10,10,20,5,6,3,6,5,6,3,2,1,23,5,4,1,1,28891,0
1,1,21,4,10,20,40,10,10,10,6,6,6,6,6,7,6.5,5,1,23,5,4,1,1,28891,1
1,0,27,2,10,20,20,15,20,15,6,8,2.93984238,4.920667322,7,4.850868512,7,5,1,23,5,4,1,1,28891,0
1,0,25,2,20,20,15,15,15,15,6,7,7,9,7,8,7,5,1,23,5,4,1,1,28891,0
1,0,23,2,20,20,20,15,15,10,2,5,3,7,3,5,3,2,1,23,5,4,1,1,28891,0
1,0,22,3,17,10,18,20,25,10,1,4,1,6,2,6,2,2,1,23,5,4,1,1,28891,0
1,0,22,2,20,22,18,15,15,10,6,8,2.513840781,5,5,7,6,3,1,23,5,4,1,1,28891,0
1,0,23,2,10,20,20,20,20,10,6,7,7,8,7,8,8,6,1,23,5,4,1,1,28891,0
1,0,24,2,35,10,20,20,10,5,4,5,4,6,5,6,5,3,0,23,5,4,1,1,28891,0
1,1,27,4,50,0,50,0,0,0,5,6,4.534437103,8,7,6,6,5,1,23,5,4,1,1,28891,0
1,0,30,2,30,20,30,10,0,10,6,8,5,6,6,6,5,3,1,23,5,4,1,1,28891,0
1,1,21,4,30,5,30,15,15,5,5,4,6,7,6,5,5,5,1,23,5,4,1,1,28891,0
1,0,25,2,20,23,23,22,7,5,6,8,9,7,8,9,8,6,1,23,5,4,1,1,28891,0
1,0,26,2,20,25,20,15,15,5,2,2,1,5,1,4,2,3,1,23,5,4,1,1,28891,0
1,0,27,2,10,10,30,25,10,15,4,4,4,5,7,6,4,5,1,23,5,4,1,1,28891,1
1,0,23,1,50,10,20,10,10,0,8,8,7,7,7,10,8,1,1,23,5,4,1,1,28891,0
1,0,24,3,20,20,20,15,15,10,5,5,5.224790984,9,7,9,6.5,6,1,23,5,4,1,1,28891,1
1,0,21,4,12,18,20,16,16,18,5,8,3,9,4,8,6,1,1,24,8,2,1,5,37561.8523,0
1,0,27,1,20,20,20,10,10,20,5,7,3,7,5,7,4,3,1,24,8,2,1,5,55217.30626,0
1,0,21,4,10,20,40,10,10,10,5,7,7,6,6,8,7,6,1,24,8,2,1,5,18728.22248,1
1,1,27,2,10,20,20,15,20,15,7,8,1.972122466,6.31362437,8,8,7,5,1,24,8,2,1,5,41726.30738,0
1,1,25,2,20,20,15,15,15,15,4,5,4,10,4,10,4,5,1,24,8,2,1,5,21474.98587,0
1,1,23,2,20,20,20,15,15,10,2,6,2,7,1,7,2,3,1,24,8,2,1,5,40503.05538,0
1,0,22,3,17,10,18,20,25,10,1,6,3,4,6,7,2,3,0,24,8,2,1,5,45451.18934,0
1,1,22,2,20,22,18,15,15,10,5,7,4.823550727,5,3,5,5,4,0,24,8,2,1,5,27044.4268,0
1,1,23,2,10,20,20,20,20,10,4,6,6,7,5,6,6,5,1,24,8,2,1,5,51210.1576,0
1,1,24,2,35,10,20,20,10,5,4,5,5,5,5,6,5,4,1,24,8,2,1,5,58580.27537,0
1,0,27,4,50,0,50,0,0,0,5,7,5,9,6,7,5,3,1,24,8,2,1,5,9126.548284,0
1,1,30,2,30,20,30,10,0,10,5,7,5,7,5,7,6,3,1,24,8,2,1,5,49419.31177,1
1,0,21,4,30,5,30,15,15,5,4,4,2.900624669,6,4,6,5,4,1,24,8,2,1,5,26014.41879,0
1,1,25,2,20,23,23,22,7,5,6,8,7,7,8,8,8,8,1,24,8,2,1,5,48689.68701,0
1,1,26,2,20,25,20,15,15,5,1,1,1,1,1,1,1,6,1,24,8,2,1,5,34265.00115,0
1,1,27,2,10,10,30,25,10,15,4,7,2,6,2,8,3,2,1,24,8,2,1,5,9079.119461,0
1,0,23,1,50,10,20,10,10,0,3,7,2,8,4,10,5,1,1,24,8,2,1,5,23671.92923,0
1,0,24,3,20,20,20,15,15,10,7,9,5,6,7,8,8,7,1,24,8,2,1,5,43204.40569,1
1,0,21,4,12,18,20,16,16,18,7,7,2,7,5,8,6,1,1,24,3,2,3,5,37122.4966,0
1,0,27,1,20,20,20,10,10,20,6,8,6,7,7,8,6,6,1,24,3,2,3,2,43669.84026,1
1,0,21,4,10,20,40,10,10,10,7,7,9,6,6,7,9,10,0,24,3,2,3,2,29890.47497,1
1,1,27,2,10,20,20,15,20,15,5,8,6,8,7.390968682,8,7,7,1,24,3,2,3,2,15445.47829,0
1,1,25,2,20,20,15,15,15,15,6,7,3,9,7,9,5,4,1,24,3,2,3,2,34785.0848,0
1,1,23,2,20,20,20,15,15,10,3,8,4,6,6,7,5,4,1,24,3,2,3,2,21644.39284,0
1,0,22,3,17,10,18,20,25,10,1,3,1,2,2,4,1,4,1,24,3,2,3,2,33589.63341,0
1,1,22,2,20,22,18,15,15,10,8,6,2,7,3,7,6,4,1,24,3,2,3,2,32177.74843,1
1,1,23,2,10,20,20,20,20,10,6,9,3,6,5,7,7,4,1,24,3,2,3,2,42233.26564,0
1,1,24,2,35,10,20,20,10,5,4,6,5,8,5,7,5,4,1,24,3,2,3,2,68082.04351,0
1,0,27,4,50,0,50,0,0,0,5,7,6,4,5,9,6,3,1,24,3,2,3,2,43052.61901,0
1,1,30,2,30,20,30,10,0,10,5,6,7,5,2,6,4,2,1,24,3,2,3,2,40573.42762,0
1,0,21,4,30,5,30,15,15,5,4,6,3,5,4,5,5,4,1,24,3,2,3,2,31627.03337,0
1,1,25,2,20,23,23,22,7,5,5,8,5,7,7,7,6,6,1,24,3,2,3,2,55133.99732,0
1,1,26,2,20,25,20,15,15,5,1,1,1,1,1,1,1,5,0,24,3,2,3,2,24732.46609,0
1,1,27,2,10,10,30,25,10,15,7,6,6,9,6,8,7,7,1,24,3,2,3,2,41492.87887,1
1,0,23,1,50,10,20,10,10,0,5,10,7,5,4,7,5,1,1,24,3,2,3,2,52627.579,0
1,0,24,3,20,20,20,15,15,10,4,7,1,5,4,7,2,1,1,24,3,2,3,2,42362.1092,0
1,0,21,4,12,18,20,16,16,18,6,8,4,8,6,8,5,2,1,28,8,2,6,2,52660.54986,0
1,0,27,1,20,20,20,10,10,20,6,7,6,6,4,7,6,6,1,28,8,2,6,2,28859.08896,1
1,0,21,4,10,20,40,10,10,10,6,7,5,7,6,7,7,5,1,28,8,2,6,2,20005.22081,1
1,1,27,2,10,20,20,15,20,15,7,7,5.407196345,8,6.661599908,8,8,6,1,28,8,2,6,2,40878.99119,0
1,1,25,2,20,20,15,15,15,15,6,8,7,8,5,7,7,5,1,28,8,2,6,2,42408.88674,0
1,1,23,2,20,20,20,15,15,10,4,7,3,4,1,6,2,2,1,28,8,2,6,2,32987.88898,0
1,0,22,3,17,10,18,20,25,10,3,6,1,5,4,6,1,2,1,28,8,2,6,2,52964.06294,0
1,1,22,2,20,22,18,15,15,10,6,8,2,7,4,7,6,4,1,28,8,2,6,2,40468.17936,1
1,1,23,2,10,20,20,20,20,10,4,5,5,6,2,5,4,3,1,28,8,2,6,2,45393.88617,0
1,1,24,2,35,10,20,20,10,5,4,5,4,6,3,7,5,4,1,28,8,2,6,2,38167.22152,0
1,0,27,4,50,0,50,0,0,0,8,8,6,9,5,9,8,5,1,28,8,2,6,2,52697.95837,0
1,1,30,2,30,20,30,10,0,10,6,6,3,7,3,7,5,2,1,28,8,2,6,2,42290.19877,0
1,0,21,4,30,5,30,15,15,5,4,5,5,6,5,6,5,3,1,28,8,2,6,2,29248.55551,0
1,1,25,2,20,23,23,22,7,5,7,8,9,8,7,9,8,8,1,28,8,2,6,2,48514.73983,1
1,1,26,2,20,25,20,15,15,5,2,2,4,8,2,5,3,5,1,28,8,2,6,2,57646.27859,0
1,1,27,2,10,10,30,25,10,15,6,4,2,5,4,7,4,3,1,28,8,2,6,2,44711.53234,0
1,0,23,1,50,10,20,10,10,0,6,6,3,8,3,8,4,1,1,28,8,2,6,2,52363.78665,0
1,0,24,3,20,20,20,15,15,10,4,5,1,5,1,7,5,1,1,28,8,2,6,2,36061.05181,0
1,0,21,4,12,18,20,16,16,18,6,8,5,8,6,8,8,2,1,26,8,2,2,2,31617.74544,0
1,0,27,1,20,20,20,10,10,20,8,7,7,6,7,7,7,4,1,26,8,2,2,2,66220.31618,1
1,0,21,4,10,20,40,10,10,10,7,6,6,7,7,7,7,5,1,26,8,2,2,2,28953.08005,1
1,1,27,2,10,20,20,15,20,15,9,8,8,5.525756413,8,7,8,7,1,26,8,2,2,7,5993.453919,1
