gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,career_c,dec_o
0,0,22,2,30,15,25,25,5,0,4,6,6,4,3,3,3,2,1,21,3,4,9,6,,3,0
0,1,25,4,20,20,20,20,5,15,7,8,8,6,7,3,6,5,1,21,3,4,9,6,,3,0
0,0,27,1,35,10,20,15,10,10,5,,7,6,,,7,,1,21,3,4,9,6,,3,0
0,0,23,2,25,10,35,15,0,15,4,6,4,1,1,1,2,5,1,21,3,4,9,6,,3,0
0,0,21,2,15,20,15,30,5,15,7,7,6,6,6,5,5,2,1,21,3,4,9,6,,3,0
0,0,28,2,40,15,20,10,5,10,7,8,8,7,8,6,7,6,1,21,3,4,9,6,,3,1
0,0,28,2,40,20,20,20,0,0,6,7,7,7,9,7,7,5,1,21,3,4,9,6,,3,1
0,0,23,1,20,25,25,10,10,10,6,9,10,8,10,7,7,7,1,21,3,4,9,6,,3,0
0,0,25,4,25,20,25,20,10,0,5,10,9,9,8,5,2,3,1,27,11,2,2,3,"43,185.00",9,0
0,0,30,4,30,20,10,30,0,10,5,5,5,5,5,,5,,1,27,11,2,2,3,"43,185.00",9,0
0,0,23,4,20,25,20,15,10,10,7,6,7,9,8,2,3,1,1,27,11,2,2,3,"43,185.00",9,0
0,1,24,2,25,35,30,10,0,0,5,5,6,4,7,2,5,5,1,27,11,2,2,3,"43,185.00",9,0
0,1,24,2,25,15,25,25,15,15,5,7,8,7,8,8,8,6,1,27,11,2,2,3,"43,185.00",9,1
0,1,28,2,25,15,25,15,0,20,6,6,6,6,5,5,5,6,1,27,11,2,2,3,"43,185.00",9,1
0,1,26,2,20,35,20,10,10,5,7,8,8,8,7,9,8,5,1,27,11,2,2,3,"43,185.00",9,0
0,1,30,2,20,20,25,25,5,5,6,6,6,5,6,4,6,6,1,27,11,2,2,3,"43,185.00",9,1
0,1,22,2,30,15,25,25,5,0,6,8,8,5,,3,5,3,1,27,11,2,2,3,"43,185.00",9,0
0,0,25,4,20,20,20,20,5,15,7,7,6,5,6,7,7,4,1,27,11,2,2,3,"43,185.00",9,1
0,0,27,1,35,10,20,15,10,10,7,,,9,,,8.5,7,1,27,11,2,2,3,"43,185.00",9,1
0,1,23,2,25,10,35,15,0,15,7,5,7,6,6,6,6,2,1,27,11,2,2,3,"43,185.00",9,1
0,1,21,2,15,20,15,30,5,15,7,7,9,5,6,2,4,2,1,27,11,2,2,3,"43,185.00",9,0
0,1,28,2,40,15,20,10,5,10,8,8,8,8,7,7,7,7,1,27,11,2,2,3,"43,185.00",9,0
0,1,28,2,40,20,20,20,0,0,8,7,8,7,7,8,7,5,1,27,11,2,2,3,"43,185.00",9,1
0,0,23,1,20,25,25,10,10,10,8,9,9,8,8,6,8,6,1,27,11,2,2,3,"43,185.00",9,1
0,0,25,4,25,20,25,20,10,0,8,10,9,9,8,4,3,1,1,25,11,2,10,2,"23,152.00",9,0
0,0,30,4,30,20,10,30,0,10,5,5,5,5,5,,5,,1,25,11,2,10,2,"23,152.00",9,1
0,0,23,4,20,25,20,15,10,10,8,9,7,7,5,,8,6,1,25,11,2,10,2,"23,152.00",9,1
0,1,24,2,25,35,30,10,0,0,8,5,6,6,5,1,6,1,1,25,11,2,10,2,"23,152.00",9,1
0,1,24,2,25,15,25,25,15,15,7,6,6,7,5,4,7,6,1,25,11,2,10,2,"23,152.00",9,1
0,1,28,2,25,15,25,15,0,20,7,6,6,7,6,6,7,7,1,25,11,2,10,2,"23,152.00",9,1
0,1,26,2,20,35,20,10,10,5,10,8,7,8,7,8,9.5,6,0,25,11,2,10,2,"23,152.00",9,1
0,1,30,2,20,20,25,25,5,5,6,7,5,5,5,2,6,5,1,25,11,2,10,2,"23,152.00",9,1
0,1,22,2,30,15,25,25,5,0,9,8,7,8,,5,8,7,1,25,11,2,10,2,"23,152.00",9,1
0,0,25,4,20,20,20,20,5,15,9,8,7,8,6,5,8,4,1,25,11,2,10,2,"23,152.00",9,1
0,0,27,1,35,10,20,15,10,10,7,,,,,,8,7,1,25,11,2,10,2,"23,152.00",9,1
0,1,23,2,25,10,35,15,0,15,6,4,7,6,2,2,3,3,1,25,11,2,10,2,"23,152.00",9,0
0,1,21,2,15,20,15,30,5,15,8,7,7,7,6,6,7,3,1,25,11,2,10,2,"23,152.00",9,1
0,1,28,2,40,15,20,10,5,10,9,8,8,8,8,7,8,8,1,25,11,2,10,2,"23,152.00",9,1
0,1,28,2,40,20,20,20,0,0,8,9,9,9,7,5,7,5,1,25,11,2,10,2,"23,152.00",9,1
0,0,23,1,20,25,25,10,10,10,8,9,8,10,9,8,9,6,1,25,11,2,10,2,"23,152.00",9,1
0,0,25,4,25,20,25,20,10,0,8,9,9,8,7,4,3,1,1,23,11,2,2,4,"43,664.00",9,0
0,0,30,4,30,20,10,30,0,10,5,5,5,5,5,,5,,1,23,11,2,2,4,"43,664.00",9,1
0,0,23,4,20,25,20,15,10,10,7,8,8,9,8,,7,4,1,23,11,2,2,4,"43,664.00",9,1
0,1,24,2,25,35,30,10,0,0,6,5,7,5,5,2,5,4,1,23,11,2,2,4,"43,664.00",9,1
0,1,24,2,25,15,25,25,15,15,8,7,7,8,7,7,9,7,1,23,11,2,2,4,"43,664.00",9,1
0,1,28,2,25,15,25,15,0,20,7,6,8,7,6,7,8,7,1,23,11,2,2,4,"43,664.00",9,1
0,1,26,2,20,35,20,10,10,5,10,9,9,10,7,8,9.5,7,1,23,11,2,2,4,"43,664.00",9,1
0,1,30,2,20,20,25,25,5,5,5,6,6,6,6,6,6,6,1,23,11,2,2,4,"43,664.00",9,1
0,1,22,2,30,15,25,25,5,0,9,8,7,9,,8,9,8,1,23,11,2,2,4,"43,664.00",9,1
0,0,25,4,20,20,20,20,5,15,9,8,7,7,7,8,8,6,1,23,11,2,2,4,"43,664.00",9,1
0,0,27,1,35,10,20,15,10,10,8,,,,,,8,7,1,23,11,2,2,4,"43,664.00",9,1
0,1,23,2,25,10,35,15,0,15,7,3,5,5,3,2,6,6,1,23,11,2,2,4,"43,664.00",9,1
0,1,21,2,15,20,15,30,5,15,8,7,7,7,6,6,7,3,1,23,11,2,2,4,"43,664.00",9,1
0,1,28,2,40,15,20,10,5,10,9,9,9,9,8,8,8,8,1,23,11,2,2,4,"43,664.00",9,1
0,1,28,2,40,20,20,20,0,0,8,8,7,8,7,6,7,4,1,23,11,2,2,4,"43,664.00",9,1
0,0,23,1,20,25,25,10,10,10,8,9,8,9,9,8,9,7,1,23,11,2,2,4,"43,664.00",9,1
0,0,25,4,25,20,25,20,10,0,9,8,6,8,7,5,5,2,1,22,3,3,1,5,"48,441.00",9,0
0,0,30,4,30,20,10,30,0,10,8,8,8,8,8,,8,,1,22,3,3,1,5,"48,441.00",9,1
0,0,23,4,20,25,20,15,10,10,8,9,8,9,8,,9,6,1,22,3,3,1,5,"48,441.00",9,1
0,0,24,2,25,35,30,10,0,0,7,6,5,7,3,5,6,2,1,22,3,3,1,5,"48,441.00",9,1
0,0,24,2,25,15,25,25,15,15,9,7,7,7,6,5,7,6,1,22,3,3,1,5,"48,441.00",9,1
0,0,28,2,25,15,25,15,0,20,8,8,7,8,6,7,8,7,1,22,3,3,1,5,"48,441.00",9,1
0,0,26,2,20,35,20,10,10,5,9,8,8,8,7,9,9.5,7,1,22,3,3,1,5,"48,441.00",9,1
0,0,30,2,20,20,25,25,5,5,7,5,6,6,4,5,7,6,1,22,3,3,1,5,"48,441.00",9,1
0,0,22,2,30,15,25,25,5,0,8,8,5,6,,7,7,6,1,22,3,3,1,5,"48,441.00",9,1
0,0,25,4,20,20,20,20,5,15,8,8,7,7,7,0,7,5,1,22,3,3,1,5,"48,441.00",9,1
0,0,27,1,35,10,20,15,10,10,8,,,7,,6,8,7,1,22,3,3,1,5,"48,441.00",9,1
0,0,23,2,25,10,35,15,0,15,8,4,4,7,5,3,6,2,1,22,3,3,1,5,"48,441.00",9,1
0,0,21,2,15,20,15,30,5,15,8,7,7,6,6,7,7,3,1,22,3,3,1,5,"48,441.00",9,1
0,0,28,2,40,15,20,10,5,10,8,8,8,8,8,7,8,8,1,22,3,3,1,5,"48,441.00",9,1
0,0,28,2,40,20,20,20,0,0,9,9,8,9,8,7,8,5,1,22,3,3,1,5,"48,441.00",9,1
0,0,23,1,20,25,25,10,10,10,9,8,9,10,9,8,10,7,1,22,3,3,1,5,"48,441.00",9,1
0,0,25,4,25,20,25,20,10,0,5,6,3,4,3,3,1,,1,22,11,2,4,5,"61,152.00",,0
0,0,30,4,30,20,10,30,0,10,8,8,8,8,8,,8,,1,22,11,2,4,5,"61,152.00",,0
0,0,23,4,20,25,20,15,10,10,3,8,7,5,8,,4,1,1,22,11,2,4,5,"61,152.00",,0
0,1,24,2,25,35,30,10,0,0,4,4,5,4,6,5,5,2,1,22,11,2,4,5,"61,152.00",,0
0,1,24,2,25,15,25,25,15,15,7,6,7,6,7,5,7,5,1,22,11,2,4,5,"61,152.00",,1
0,1,28,2,25,15,25,15,0,20,8,8,6,7,6,6,7,7,1,22,11,2,4,5,"61,152.00",,1
0,1,26,2,20,35,20,10,10,5,6,7,6,8,7,7,7,6,0,22,11,2,4,5,"61,152.00",,0
0,1,30,2,20,20,25,25,5,5,5,6,5,6,7,2,6,5,0,22,11,2,4,5,"61,152.00",,0
0,1,22,2,30,15,25,25,5,0,6,8,9,5,9,3,5,7,1,22,11,2,4,5,"61,152.00",,0
0,0,25,4,20,20,20,20,5,15,7,8,8,7,6,5,7,5,1,22,11,2,4,5,"61,152.00",,1
0,0,27,1,35,10,20,15,10,10,6,,,,,,7,7,1,22,11,2,4,5,"61,152.00",,0
0,1,23,2,25,10,35,15,0,15,5,8,5,3,3,3,6,5,1,22,11,2,4,5,"61,152.00",,0
0,1,21,2,15,20,15,30,5,15,5,7,6,7,5,5,5,4,1,22,11,2,4,5,"61,152.00",,0
0,1,28,2,40,15,20,10,5,10,6,8,8,7,7,6,7,7,1,22,11,2,4,5,"61,152.00",,0
0,1,28,2,40,20,20,20,0,0,5,8,7,7,7,5,6,6,1,22,11,2,4,5,"61,152.00",,0
0,0,23,1,20,25,25,10,10,10,6,8,8,8,9,6,7,8,1,22,11,2,4,5,"61,152.00",,0
0,0,25,4,25,20,25,20,10,0,6,6,8,7,8,4,2,1,1,23,1,2,2,4,,9,0
0,0,30,4,30,20,10,30,0,10,10,10,10,10,10,,7,,1,23,1,2,2,4,,9,0
0,0,23,4,20,25,20,15,10,10,4,7,7,6,6,,6,2,1,23,1,2,2,4,,9,0
0,1,24,2,25,35,30,10,0,0,3,4,7,3,7,1,3,2,1,23,1,2,2,4,,9,0
0,1,24,2,25,15,25,25,15,15,7,7,7,7,6,7,8,7,1,23,1,2,2,4,,9,1
0,1,28,2,25,15,25,15,0,20,6,6,6,6,6,5,6,6,1,23,1,2,2,4,,9,1
0,1,26,2,20,35,20,10,10,5,6,8,8,9,8,6,7,5,1,23,1,2,2,4,,9,0
0,1,30,2,20,20,25,25,5,5,9,5,6,3,6,3,6,6,1,23,1,2,2,4,,9,0
0,1,22,2,30,15,25,25,5,0,5,6,5,4,,3,4,4,1,23,1,2,2,4,,9,0
0,0,25,4,20,20,20,20,5,15,7,7,7,7,7,,7,6,1,23,1,2,2,4,,9,1
0,0,27,1,35,10,20,15,10,10,6,,,,,,,,1,23,1,2,2,4,,9,0
0,1,23,2,25,10,35,15,0,15,3,5,6,2,6,4,4,7,1,23,1,2,2,4,,9,0
0,1,21,2,15,20,15,30,5,15,6,7,7,6,6,4,5,4,1,23,1,2,2,4,,9,0
0,1,28,2,40,15,20,10,5,10,6,8,8,7,8,6,7,5,1,23,1,2,2,4,,9,0
0,1,28,2,40,20,20,20,0,0,6,8,8,7,8,6,6,5,1,23,1,2,2,4,,9,0
0,0,23,1,20,25,25,10,10,10,7,9,10,10,10,10,8,9,1,23,1,2,2,4,,9,1
0,0,25,4,25,20,25,20,10,0,7,5,4,4,8,3,2,1,1,24,1,2,4,8,"36,485.00",1,0
0,0,30,4,30,20,10,30,0,10,8,8,8,8,8,,8,,1,24,1,2,4,8,"36,485.00",1,0
0,0,23,4,20,25,20,15,10,10,8,7,8,2,9,,4,3,1,24,1,2,4,8,"36,485.00",1,0
0,1,24,2,25,35,30,10,0,0,6,6,6,6,5,3,6,2,1,24,1,2,4,8,"36,485.00",1,1
0,1,24,2,25,15,25,25,15,15,9,7,7,6,7,7,9,7,1,24,1,2,4,8,"36,485.00",1,1
0,1,28,2,25,15,25,15,0,20,9,8,8,7,8,6,8,7,1,24,1,2,4,8,"36,485.00",1,1
0,1,26,2,20,35,20,10,10,5,9,6,7,6,7,8,8,5,1,24,1,2,4,8,"36,485.00",1,1
0,1,30,2,20,20,25,25,5,5,7,6,6,5,7,5,6,2,1,24,1,2,4,8,"36,485.00",1,1
0,1,22,2,30,15,25,25,5,0,7,7,7,8,,,8,5,1,24,1,2,4,8,"36,485.00",1,1
0,0,25,4,20,20,20,20,5,15,9,7,8,8,9,,8,4,1,24,1,2,4,8,"36,485.00",1,1
0,0,27,1,35,10,20,15,10,10,8,8,8,8,8,,7,8,0,24,1,2,4,8,"36,485.00",1,1
0,1,23,2,25,10,35,15,0,15,7,7,7,4,5,5,6,5,1,24,1,2,4,8,"36,485.00",1,1
0,1,21,2,15,20,15,30,5,15,8,8,8,6,7,5,7,2,0,24,1,2,4,8,"36,485.00",1,1
0,1,28,2,40,15,20,10,5,10,8,8,9,8,9,7,8,8,1,24,1,2,4,8,"36,485.00",1,1
0,1,28,2,40,20,20,20,0,0,8,8,8,8,7,7,7,6,1,24,1,2,4,8,"36,485.00",1,1
0,0,23,1,20,25,25,10,10,10,8,10,10,10,10,8,10,10,0,24,1,2,4,8,"36,485.00",1,1
0,1,25,4,25,20,25,20,10,0,8,10,10,7,8,4,5,1,1,27,3,4,1,1,,1,0
0,1,30,4,30,20,10,30,0,10,10,10,10,10,10,,8,,1,27,3,4,1,1,,1,0
0,1,23,4,20,25,20,15,10,10,5,9,10,8,10,4,5,4,1,27,3,4,1,1,,1,0
0,0,24,2,25,35,30,10,0,0,5,6,7,4,4,3,6,1,1,27,3,4,1,1,,1,0
0,0,24,2,25,15,25,25,15,15,7,6,6,7,7,8,9,8,1,27,3,4,1,1,,1,1
0,0,28,2,25,15,25,15,0,20,9,8,8,8,8,7,7,7,1,27,3,4,1,1,,1,1
0,0,26,2,20,35,20,10,10,5,8,9,8,7,10,7,8,7,1,27,3,4,1,1,,1,1
0,0,30,2,20,20,25,25,5,5,5,7,7,6,5,5,6,4,1,27,3,4,1,1,,1,1
0,0,22,2,30,15,25,25,5,0,5,6,8,5,8,3,4,3,1,27,3,4,1,1,,1,0
0,1,25,4,20,20,20,20,5,15,7,7,8,7,7,6,6,3,1,27,3,4,1,1,,1,1
0,0,27,1,35,10,20,15,10,10,,,,,,,7,7,1,27,3,4,1,1,,1,1
0,0,23,2,25,10,35,15,0,15,8,7,7,9,5,4,8,1,1,27,3,4,1,1,,1,0
0,0,21,2,15,20,15,30,5,15,6,7,7,7,6,5,7,3,1,27,3,4,1,1,,1,1
0,0,28,2,40,15,20,10,5,10,8,9,9,8,9,7,7,7,1,27,3,4,1,1,,1,1
0,0,28,2,40,20,20,20,0,0,7,8,8,7,8,6,7,5,1,27,3,4,1,1,,1,1
0,0,23,1,20,25,25,10,10,10,6,8,10,8,7,7,8,7,1,27,3,4,1,1,,1,0
0,0,25,4,25,20,25,20,10,0,6,10,10,8,5,3,6,1,1,30,3,2,4,8,"41,507.00",2,0
0,0,30,4,30,20,10,30,0,10,10,10,10,10,10,,8,,1,30,3,2,4,8,"41,507.00",2,1
0,0,23,4,20,25,20,15,10,10,6,10,10,8,10,6,6,2,1,30,3,2,4,8,"41,507.00",2,0
0,1,24,2,25,35,30,10,0,0,4,4,7,3,6,4,4,3,1,30,3,2,4,8,"41,507.00",2,0
0,1,24,2,25,15,25,25,15,15,6,7,7,6,6,8,6,6,1,30,3,2,4,8,"41,507.00",2,1
0,1,28,2,25,15,25,15,0,20,6,5,7,5,7,5,6,7,1,30,3,2,4,8,"41,507.00",2,0
0,1,26,2,20,35,20,10,10,5,6,8,7,8,8,8,7,5,1,30,3,2,4,8,"41,507.00",2,0
0,1,30,2,20,20,25,25,5,5,5,6,7,6,6,3,6,6,1,30,3,2,4,8,"41,507.00",2,1
0,1,22,2,30,15,25,25,5,0,5,8,8,5,,3,5,5,1,30,3,2,4,8,"41,507.00",2,0
0,0,25,4,20,20,20,20,5,15,7,7,8,8,8,7,8,6,1,30,3,2,4,8,"41,507.00",2,1
0,0,27,1,35,10,20,15,10,10,6,8,8,8,8,5,7,7,1,30,3,2,4,8,"41,507.00",2,0
0,1,23,2,25,10,35,15,0,15,6,9,8,6,5,4,6,6,1,30,3,2,4,8,"41,507.00",2,0
0,1,21,2,15,20,15,30,5,15,5,7,6,6,6,6,5,3,1,30,3,2,4,8,"41,507.00",2,0
0,1,28,2,40,15,20,10,5,10,7,9,9,7,9,7,7,8,1,30,3,2,4,8,"41,507.00",2,0
0,1,28,2,40,20,20,20,0,0,5,8,8,7,7,7,6,5,1,30,3,2,4,8,"41,507.00",2,0
0,0,23,1,20,25,25,10,10,10,6,9,9,8,8,7,8,7,1,30,3,2,4,8,"41,507.00",2,0
0,1,25,4,25,20,25,20,10,0,8,7,6,8,6,4,5,2,1,21,8,4,2,2,,6,0
0,1,30,4,30,20,10,30,0,10,10,10,10,10,10,,8,,1,21,8,4,2,2,,6,1
0,1,23,4,20,25,20,15,10,10,6,9,7,6,6,3,5,6,1,21,8,4,2,2,,6,0
0,0,24,2,25,35,30,10,0,0,6,5,5,6,7,2,6,2,1,21,8,4,2,2,,6,0
0,0,24,2,25,15,25,25,15,15,8,7,8,7,6,6,8,8,1,21,8,4,2,2,,6,1
0,0,28,2,25,15,25,15,0,20,7,7,7,7,7,7,7,7,1,21,8,4,2,2,,6,1
0,0,26,2,20,35,20,10,10,5,7,7,7,9,8,7,8,6,1,21,8,4,2,2,,6,1
0,0,30,2,20,20,25,25,5,5,5,6,7,7,7,6,6,6,1,21,8,4,2,2,,6,1
0,0,22,2,30,15,25,25,5,0,7,7,7,5,5,3,7,3,1,21,8,4,2,2,,6,1
0,1,25,4,20,20,20,20,5,15,8,8,7,6,7,6,6,9,1,21,8,4,2,2,,6,1
0,0,27,1,35,10,20,15,10,10,7,7,,,9,,7,7,1,21,8,4,2,2,,6,1
0,0,23,2,25,10,35,15,0,15,6,6,8,2,8,1,6,4,1,21,8,4,2,2,,6,0
0,0,21,2,15,20,15,30,5,15,6,6,6,5,5,5,5,3,1,21,8,4,2,2,,6,0
0,0,28,2,40,15,20,10,5,10,8,8,8,8,8,7,8,7,1,21,8,4,2,2,,6,1
0,0,28,2,40,20,20,20,0,0,8,8,7,8,7,7,7,7,1,21,8,4,2,2,,6,1
0,0,23,1,20,25,25,10,10,10,8,9,10,9,10,9,10,10,1,21,8,4,2,2,,6,1
0,0,25,4,25,20,25,20,10,0,5,6,6,5,7,3,3,1,1,25,2,2,9,7,"17,134.00",7,0
0,0,30,4,30,20,10,30,0,10,10,5,10,5,5,,,,1,25,2,2,9,7,"17,134.00",7,0
0,0,23,4,20,25,20,15,10,10,3,8,7,7,10,4,4,1,1,25,2,2,9,7,"17,134.00",7,0
0,1,24,2,25,35,30,10,0,0,7,4,7,3,7,5,5,1,1,25,2,2,9,7,"17,134.00",7,1
0,1,24,2,25,15,25,25,15,15,8,7,8,,8,6,8,7,1,25,2,2,9,7,"17,134.00",7,1
0,1,28,2,25,15,25,15,0,20,8,6,7,6,7,7,7,7,1,25,2,2,9,7,"17,134.00",7,1
0,1,26,2,20,35,20,10,10,5,8,8,8,6,9,8,8,5,1,25,2,2,9,7,"17,134.00",7,1
0,1,30,2,20,20,25,25,5,5,7,5,6,5,6,4,6,3,1,25,2,2,9,7,"17,134.00",7,1
0,1,22,2,30,15,25,25,5,0,7,7,8,5,5,4,6,6,1,25,2,2,9,7,"17,134.00",7,0
0,0,25,4,20,20,20,20,5,15,8,8,10,5,6,5,7,4,1,25,2,2,9,7,"17,134.00",7,1
0,0,27,1,35,10,20,15,10,10,7,,,,,,7,7,1,25,2,2,9,7,"17,134.00",7,1
0,1,23,2,25,10,35,15,0,15,8,4,8,1,7,1,3,2,1,25,2,2,9,7,"17,134.00",7,0
0,1,21,2,15,20,15,30,5,15,7,7,8,6,6,5,6,4,1,25,2,2,9,7,"17,134.00",7,1
0,1,28,2,40,15,20,10,5,10,8,7,8,8,8,6,8,6,1,25,2,2,9,7,"17,134.00",7,1
0,1,28,2,40,20,20,20,0,0,8,8,9,7,8,7,7,6,1,25,2,2,9,7,"17,134.00",7,1
0,0,23,1,20,25,25,10,10,10,8,8,8,9,9,8,8,5,1,25,2,2,9,7,"17,134.00",7,1
0,0,25,4,25,20,25,20,10,0,5,8,9,7,8,4,3,2,1,26,2,2,7,8,,7,0
0,0,30,4,30,20,10,30,0,10,5,5,5,5,5,,,,1,26,2,2,7,8,,7,0
0,0,23,4,20,25,20,15,10,10,4,7,7,5,6,,4,3,1,26,2,2,7,8,,7,0
0,1,24,2,25,35,30,10,0,0,6,5,5,4,5,4,5,4,1,26,2,2,7,8,,7,1
0,1,24,2,25,15,25,25,15,15,7,7,7,5,6,7,9,8,1,26,2,2,7,8,,7,1
0,1,28,2,25,15,25,15,0,20,7,7,8,7,7,7,7,7,1,26,2,2,7,8,,7,1
0,1,26,2,20,35,20,10,10,5,6,7,8,6,9,7,6,4,1,26,2,2,7,8,,7,0
0,1,30,2,20,20,25,25,5,5,6,6,6,5,8,4,5,6,1,26,2,2,7,8,,7,1
0,1,22,2,30,15,25,25,5,0,6,8,7,7,9,4,6,7,1,26,2,2,7,8,,7,0
0,0,25,4,20,20,20,20,5,15,8,8,7,7,10,5,8,4,1,26,2,2,7,8,,7,1
0,0,27,1,35,10,20,15,10,10,7,,,,,,7,7,1,26,2,2,7,8,,7,0
0,1,23,2,25,10,35,15,0,15,5,6,8,5,5,2,5,4,1,26,2,2,7,8,,7,1
0,1,21,2,15,20,15,30,5,15,6,6,6,7,5,5,6,3,1,26,2,2,7,8,,7,1
0,1,28,2,40,15,20,10,5,10,7,8,8,7,8,6,6,7,1,26,2,2,7,8,,7,0
0,1,28,2,40,20,20,20,0,0,9,8,7,6,7,6,7,6,1,26,2,2,7,8,,7,0
0,0,23,1,20,25,25,10,10,10,6,9,9,8,9,7,7,8,1,26,2,2,7,8,,7,1
0,0,25,4,25,20,25,20,10,0,4,6,8,7,6,3,1,1,1,27,3,2,5,8,"30,038.00",4,0
0,0,30,4,30,20,10,30,0,10,5,5,5,5,5,,,,1,27,3,2,5,8,"30,038.00",4,0
0,0,23,4,20,25,20,15,10,10,4,8,9,6,4,,4,2,1,27,3,2,5,8,"30,038.00",4,0
0,1,24,2,25,35,30,10,0,0,4,6,7,3,6,4,4,1,1,27,3,2,5,8,"30,038.00",4,0
0,1,24,2,25,15,25,25,15,15,5,5,6,5,7,5,6,5,1,27,3,2,5,8,"30,038.00",4,1
0,1,28,2,25,15,25,15,0,20,6,7,6,6,5,6,7,7,1,27,3,2,5,8,"30,038.00",4,1
0,1,26,2,20,35,20,10,10,5,6,8,9,8,9,7,7,4,1,27,3,2,5,8,"30,038.00",4,0
0,1,30,2,20,20,25,25,5,5,,3,8,4,6,3,4,4,1,27,3,2,5,8,"30,038.00",4,0
0,1,22,2,30,15,25,25,5,0,3,6,6,5,4,4,4,3,1,27,3,2,5,8,"30,038.00",4,0
0,0,25,4,20,20,20,20,5,15,6,8,8,6,8,3,7,4,1,27,3,2,5,8,"30,038.00",4,0
0,0,27,1,35,10,20,15,10,10,5,,,,,,7,7,1,27,3,2,5,8,"30,038.00",4,0
0,1,23,2,25,10,35,15,0,15,2,9,9,3,7,7,7,8,0,27,3,2,5,8,"30,038.00",4,0
0,1,21,2,15,20,15,30,5,15,5,7,6,7,6,5,6,4,0,27,3,2,5,8,"30,038.00",4,1
0,1,28,2,40,15,20,10,5,10,7,8,8,7,8,7,7,7,1,27,3,2,5,8,"30,038.00",4,0
0,1,28,2,40,20,20,20,0,0,6,8,7,6,8,6,7,5,1,27,3,2,5,8,"30,038.00",4,0
0,0,23,1,20,25,25,10,10,10,6,9,9,7,7,,7,7,1,27,3,2,5,8,"30,038.00",4,0
0,0,25,4,25,20,25,20,10,0,8,9,10,9,10,7,3,1,1,23,1,1,8,1,"33,772.00",7,0
0,0,30,4,30,20,10,30,0,10,5,5,5,5,5,,,,1,23,1,1,8,1,"33,772.00",7,0
0,0,23,4,20,25,20,15,10,10,6,10,9,8,10,,8,5,1,23,1,1,8,1,"33,772.00",7,0
0,0,24,2,25,35,30,10,0,0,4,6,7,6,7,2,5,2,1,23,1,1,8,1,"33,772.00",7,0
0,0,24,2,25,15,25,25,15,15,7,6,6,7,6,5,7,6,1,23,1,1,8,1,"33,772.00",7,1
0,0,28,2,25,15,25,15,0,20,6,6,7,9,7,7,7,7,1,23,1,1,8,1,"33,772.00",7,1
0,0,26,2,20,35,20,10,10,5,8,8,8,10,8,7,8,5,1,23,1,1,8,1,"33,772.00",7,1
0,0,30,2,20,20,25,25,5,5,6,7,7,6,6,6,6,5,1,23,1,1,8,1,"33,772.00",7,1
0,0,22,2,30,15,25,25,5,0,7,7,7,8,,6,8,4,1,23,1,1,8,1,"33,772.00",7,0
0,0,25,4,20,20,20,20,5,15,8,7,7,8,8,4,8,6,1,23,1,1,8,1,"33,772.00",7,1
0,1,27,1,35,10,20,15,10,10,,,,,,,7,8,0,23,1,1,8,1,"33,772.00",7,1
0,0,23,2,25,10,35,15,0,15,6,8,8,6,7,7,8,6,0,23,1,1,8,1,"33,772.00",7,0
0,0,21,2,15,20,15,30,5,15,7,7,7,7,7,5,5,3,1,23,1,1,8,1,"33,772.00",7,0
0,0,28,2,40,15,20,10,5,10,6,9,9,8,9,6,6,6,1,23,1,1,8,1,"33,772.00",7,0
0,0,28,2,40,20,20,20,0,0,6,8,9,7,8,6,6,3,1,23,1,1,8,1,"33,772.00",7,0
0,1,23,1,20,25,25,10,10,10,8,10,10,10,10,10,10,10,0,23,1,1,8,1,"33,772.00",7,1
0,0,25,4,25,20,25,20,10,0,3,10,9,10,4,4,3,1,1,24,1,3,6,4,"24,997.00",1,0
0,0,30,4,30,20,10,30,0,10,5,5,5,10,5,,,1,1,24,1,3,6,4,"24,997.00",1,0
0,0,23,4,20,25,20,15,10,10,4,9,8,6,6,5,6,2,1,24,1,3,6,4,"24,997.00",1,0
0,0,24,2,25,35,30,10,0,0,3,7,7,7,5,3,6,4,1,24,1,3,6,4,"24,997.00",1,0
0,0,24,2,25,15,25,25,15,15,8,5,5,5,5,4,5,5,1,24,1,3,6,4,"24,997.00",1,1
0,0,28,2,25,15,25,15,0,20,5,7,5,5,6,5,5,7,1,24,1,3,6,4,"24,997.00",1,0
0,0,26,2,20,35,20,10,10,5,6,8,7,9,7,6,8,5,1,24,1,3,6,4,"24,997.00",1,0
0,0,30,2,20,20,25,25,5,5,3,7,6,5,5,6,5,6,1,24,1,3,6,4,"24,997.00",1,1
0,0,22,2,30,15,25,25,5,0,3,5,5,6,5,3,4,3,1,24,1,3,6,4,"24,997.00",1,0
0,0,25,4,20,20,20,20,5,15,7,8,7,8,4,5,7,4,1,24,1,3,6,4,"24,997.00",1,0
0,0,27,1,35,10,20,15,10,10,,,,,,,8,,1,24,1,3,6,4,"24,997.00",1,0
0,0,23,2,25,10,35,15,0,15,1,8,8,8,8,9,9,8,0,24,1,3,6,4,"24,997.00",1,0
