,gender,match,samerace,age_o,dec_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,dec
330,0,0,0,23,0,1,6,,7,4,7,4,6,6,23,2,2,4,3,0
331,0,0,1,24,0,1,3,1,4,2,7,3,7,3,23,2,2,4,3,0
332,0,0,1,24,1,1,8,7,7,2,7,7,6,7,23,2,2,4,3,0
333,0,0,1,28,1,1,6,5,6,2,6,6,6,6,23,2,2,4,3,0
334,0,0,1,26,0,1,7,6,8,2,8,6,8,9,23,2,2,4,3,0
335,0,0,1,30,0,1,6,3,5,2,6,9,6,3,23,2,2,4,3,0
336,0,0,1,22,0,1,4,3,6,2,5,5,,4,23,2,2,4,3,0
337,0,1,0,25,1,1,7,,7,4,7,7,7,7,23,2,2,4,3,1
338,0,0,0,27,0,1,,,,1,,6,,,23,2,2,4,3,1
339,0,0,1,23,0,1,4,4,5,2,6,3,6,2,23,2,2,4,3,0
340,0,0,1,21,0,1,5,4,7,2,7,6,6,6,23,2,2,4,3,0
341,0,0,1,28,0,1,7,6,8,2,8,6,8,7,23,2,2,4,3,1
342,0,0,1,28,0,1,6,6,8,2,8,6,8,7,23,2,2,4,3,0
343,0,1,0,23,1,1,8,10,9,1,10,7,10,10,23,2,2,4,3,1
344,0,0,0,25,0,1,2,3,5,4,4,7,8,4,24,2,4,8,5,0
345,0,0,0,30,0,1,8,,8,4,8,8,8,8,24,2,4,8,5,0
346,0,0,0,23,0,1,4,,7,4,8,8,9,2,24,2,4,8,5,0
347,0,0,1,24,1,1,6,3,6,2,6,6,5,6,24,2,4,8,5,0
348,0,0,1,24,1,1,9,7,7,2,7,9,7,6,24,2,4,8,5,0
349,0,0,1,28,1,1,8,6,8,2,8,9,8,7,24,2,4,8,5,0
350,0,0,1,26,1,1,8,8,6,2,7,9,7,6,24,2,4,8,5,0
351,0,0,1,30,1,1,6,5,6,2,6,7,7,5,24,2,4,8,5,0
352,0,1,1,22,1,1,8,,7,2,7,7,,8,24,2,4,8,5,1
353,0,1,0,25,1,1,8,,7,4,8,9,9,8,24,2,4,8,5,1
354,0,1,0,27,1,1,7,,8,1,8,8,8,8,24,2,4,8,5,1
355,0,0,1,23,1,1,6,5,7,2,7,7,5,4,24,2,4,8,5,0
356,0,0,1,21,1,1,7,5,8,2,8,8,7,6,24,2,4,8,5,0
357,0,0,1,28,1,1,8,7,8,2,9,8,9,8,24,2,4,8,5,0
358,0,0,1,28,1,1,7,7,8,2,8,8,7,8,24,2,4,8,5,0
359,0,1,0,23,1,1,10,8,10,1,10,8,10,10,24,2,4,8,5,1
360,0,0,1,25,0,3,5,4,10,4,10,8,8,7,27,4,1,1,3,0
361,0,0,1,30,0,3,8,,10,4,10,10,10,10,27,4,1,1,3,0
362,0,0,1,23,0,3,5,4,9,4,10,5,10,8,27,4,1,1,3,0
363,0,0,0,24,0,3,6,3,6,2,7,5,4,4,27,4,1,1,3,0
364,0,0,0,24,1,3,9,8,6,2,6,7,7,7,27,4,1,1,3,0
365,0,0,0,28,1,3,7,7,8,2,8,9,8,8,27,4,1,1,3,0
366,0,0,0,26,1,3,8,7,9,2,8,8,10,7,27,4,1,1,3,0
367,0,0,0,30,1,3,6,5,7,2,7,5,5,6,27,4,1,1,3,0
368,0,0,0,22,0,3,4,3,6,2,8,5,8,5,27,4,1,1,3,0
369,0,0,1,25,1,3,6,6,7,4,8,7,7,7,27,4,1,1,3,0
370,0,0,0,27,1,3,7,,,1,,,,,27,4,1,1,3,0
371,0,0,0,23,0,3,8,4,7,2,7,8,5,9,27,4,1,1,3,0
372,0,0,0,21,1,3,7,5,7,2,7,6,6,7,27,4,1,1,3,0
373,0,0,0,28,1,3,7,7,9,2,9,8,9,8,27,4,1,1,3,0
374,0,0,0,28,1,3,7,6,8,2,8,7,8,7,27,4,1,1,3,0
375,0,0,0,23,0,3,8,7,8,1,10,6,7,8,27,4,1,1,3,0
376,0,0,0,25,0,3,6,3,10,4,10,6,5,8,30,2,4,8,4,1
377,0,0,0,30,1,3,8,,10,4,10,10,10,10,30,2,4,8,4,0
378,0,0,0,23,0,3,6,6,10,4,10,6,10,8,30,2,4,8,4,0
379,0,0,1,24,0,3,4,4,4,2,7,4,6,3,30,2,4,8,4,1
380,0,0,1,24,1,3,6,8,7,2,7,6,6,6,30,2,4,8,4,0
381,0,0,1,28,0,3,6,5,5,2,7,6,7,5,30,2,4,8,4,0
382,0,0,1,26,0,3,7,8,8,2,7,6,8,8,30,2,4,8,4,0
383,0,0,1,30,1,3,6,3,6,2,7,5,6,6,30,2,4,8,4,0
384,0,0,1,22,0,3,5,3,8,2,8,5,,5,30,2,4,8,4,1
385,0,0,0,25,1,3,8,7,7,4,8,7,8,8,30,2,4,8,4,0
386,0,0,0,27,0,3,7,5,8,1,8,6,8,8,30,2,4,8,4,1
387,0,0,1,23,0,3,6,4,9,2,8,6,5,6,30,2,4,8,4,0
388,0,0,1,21,0,3,5,6,7,2,6,5,6,6,30,2,4,8,4,1
389,0,0,1,28,0,3,7,7,9,2,9,7,9,7,30,2,4,8,4,0
390,0,0,1,28,0,3,6,7,8,2,8,5,7,7,30,2,4,8,4,0
391,0,0,0,23,0,3,8,7,9,1,9,6,8,8,30,2,4,8,4,0
392,0,0,1,25,0,8,5,4,7,4,6,8,6,8,21,4,2,2,6,0
393,0,0,1,30,1,8,8,,10,4,10,10,10,10,21,4,2,2,6,0
394,0,0,1,23,0,8,5,3,9,4,7,6,6,6,21,4,2,2,6,0
395,0,0,0,24,0,8,6,2,5,2,5,6,7,6,21,4,2,2,6,0
396,0,0,0,24,1,8,8,6,7,2,8,8,6,7,21,4,2,2,6,0
397,0,0,0,28,1,8,7,7,7,2,7,7,7,7,21,4,2,2,6,0
398,0,1,0,26,1,8,8,7,7,2,7,7,8,9,21,4,2,2,6,1
399,0,0,0,30,1,8,6,6,6,2,7,5,7,7,21,4,2,2,6,0
400,0,0,0,22,1,8,7,3,7,2,7,7,5,5,21,4,2,2,6,0
401,0,1,1,25,1,8,6,6,8,4,7,8,7,6,21,4,2,2,6,1
402,0,0,0,27,1,8,7,,7,1,,7,9,,21,4,2,2,6,0
403,0,0,0,23,0,8,6,1,6,2,8,6,8,2,21,4,2,2,6,0
404,0,0,0,21,0,8,5,5,6,2,6,6,5,5,21,4,2,2,6,0
405,0,0,0,28,1,8,8,7,8,2,8,8,8,8,21,4,2,2,6,0
406,0,0,0,28,1,8,7,7,8,2,7,8,7,8,21,4,2,2,6,0
407,0,0,0,23,1,8,10,9,9,1,10,8,10,9,21,4,2,2,6,0
408,0,0,0,25,0,2,3,3,6,4,6,5,7,5,25,2,9,7,7,1
409,0,0,0,30,0,2,,,5,4,10,10,5,5,25,2,9,7,7,0
410,0,0,0,23,0,2,4,4,8,4,7,3,10,7,25,2,9,7,7,0
411,0,0,1,24,1,2,5,5,4,2,7,7,7,3,25,2,9,7,7,0
412,0,0,1,24,1,2,8,6,7,2,8,8,8,,25,2,9,7,7,0
413,0,1,1,28,1,2,7,7,6,2,7,8,7,6,25,2,9,7,7,1
414,0,1,1,26,1,2,8,8,8,2,8,8,9,6,25,2,9,7,7,1
415,0,0,1,30,1,2,6,4,5,2,6,7,6,5,25,2,9,7,7,0
416,0,0,1,22,0,2,6,4,7,2,8,7,5,5,25,2,9,7,7,1
417,0,1,0,25,1,2,7,5,8,4,10,8,6,5,25,2,9,7,7,1
418,0,1,0,27,1,2,7,,,1,,7,,,25,2,9,7,7,1
419,0,0,1,23,0,2,3,1,4,2,8,8,7,1,25,2,9,7,7,1
420,0,0,1,21,1,2,6,5,7,2,8,7,6,6,25,2,9,7,7,0
421,0,1,1,28,1,2,8,6,7,2,8,8,8,8,25,2,9,7,7,1
422,0,0,1,28,1,2,7,7,8,2,9,8,8,7,25,2,9,7,7,0
423,0,0,0,23,1,2,8,8,8,1,8,8,9,9,25,2,9,7,7,0
424,0,0,0,25,0,2,3,4,8,4,9,5,8,7,26,2,7,8,6,0
425,0,0,0,30,0,2,,,5,4,5,5,5,5,26,2,7,8,6,0
426,0,0,0,23,0,2,4,,7,4,7,4,6,5,26,2,7,8,6,0
427,0,0,1,24,1,2,5,4,5,2,5,6,5,4,26,2,7,8,6,0
428,0,0,1,24,1,2,9,7,7,2,7,7,6,5,26,2,7,8,6,0
429,0,0,1,28,1,2,7,7,7,2,8,7,7,7,26,2,7,8,6,0
430,0,0,1,26,0,2,6,7,7,2,8,6,9,6,26,2,7,8,6,0
431,0,0,1,30,1,2,5,4,6,2,6,6,8,5,26,2,7,8,6,0
432,0,0,1,22,0,2,6,4,8,2,7,6,9,7,26,2,7,8,6,0
433,0,1,0,25,1,2,8,5,8,4,7,8,10,7,26,2,7,8,6,1
434,0,0,0,27,0,2,7,,,1,,7,,,26,2,7,8,6,0
435,0,1,1,23,1,2,5,2,6,2,8,5,5,5,26,2,7,8,6,1
436,0,0,1,21,1,2,6,5,6,2,6,6,5,7,26,2,7,8,6,0
437,0,0,1,28,0,2,6,6,8,2,8,7,8,7,26,2,7,8,6,1
438,0,0,1,28,0,2,7,6,8,2,7,9,7,6,26,2,7,8,6,0
439,0,0,0,23,1,2,7,7,9,1,9,6,9,8,26,2,7,8,6,0
440,0,0,0,25,0,3,1,3,6,4,8,4,6,7,27,2,5,8,7,0
441,0,0,0,30,0,3,,,5,4,5,5,5,5,27,2,5,8,7,0
442,0,0,0,23,0,3,4,,8,4,9,4,4,6,27,2,5,8,7,1
443,0,0,1,24,0,3,4,4,6,2,7,4,6,3,27,2,5,8,7,0
444,0,1,1,24,1,3,6,5,5,2,6,5,7,5,27,2,5,8,7,1
445,0,0,1,28,1,3,7,6,7,2,6,6,5,6,27,2,5,8,7,0
446,0,0,1,26,0,3,7,7,8,2,9,6,9,8,27,2,5,8,7,1
447,0,0,1,30,0,3,4,3,3,2,8,,6,4,27,2,5,8,7,0
448,0,0,1,22,0,3,4,4,6,2,6,3,4,5,27,2,5,8,7,1
449,0,0,0,25,0,3,7,3,8,4,8,6,8,6,27,2,5,8,7,0
450,0,0,0,27,0,3,7,,,1,,5,,,27,2,5,8,7,1
451,0,0,1,23,0,3,7,7,9,2,9,2,7,3,27,2,5,8,7,1
452,0,1,1,21,1,3,6,5,7,2,6,5,6,7,27,2,5,8,7,1
453,0,0,1,28,0,3,7,7,8,2,8,7,8,7,27,2,5,8,7,1
454,0,0,1,28,0,3,7,6,8,2,7,6,8,6,27,2,5,8,7,0
455,0,0,0,23,0,3,7,,9,1,9,6,7,7,27,2,5,8,7,1
456,0,0,0,25,0,1,3,7,9,4,10,8,10,9,23,1,8,1,2,0
457,0,0,0,30,0,1,,,5,4,5,5,5,5,23,1,8,1,2,0
458,0,0,0,23,0,1,8,,10,4,9,6,10,8,23,1,8,1,2,0
459,0,0,0,24,0,1,5,2,6,2,7,4,7,6,23,1,8,1,2,0
460,0,0,0,24,1,1,7,5,6,2,6,7,6,7,23,1,8,1,2,0
461,0,0,0,28,1,1,7,7,6,2,7,6,7,9,23,1,8,1,2,0
462,0,0,0,26,1,1,8,7,8,2,8,8,8,10,23,1,8,1,2,0
463,0,0,0,30,1,1,6,6,7,2,7,6,6,6,23,1,8,1,2,0
464,0,0,0,22,0,1,8,6,7,2,7,7,,8,23,1,8,1,2,1
465,0,1,0,25,1,1,8,4,7,4,7,8,8,8,23,1,8,1,2,1
466,0,1,1,27,1,1,7,,,1,,,,,23,1,8,1,2,1
467,0,0,0,23,0,1,8,7,8,2,8,6,7,6,23,1,8,1,2,0
468,0,0,0,21,0,1,5,5,7,2,7,7,7,7,23,1,8,1,2,0
469,0,0,0,28,0,1,6,6,9,2,9,6,9,8,23,1,8,1,2,0
470,0,0,0,28,0,1,6,6,8,2,9,6,8,7,23,1,8,1,2,0
471,0,1,1,23,1,1,10,10,10,1,10,8,10,10,23,1,8,1,2,1
472,0,0,0,25,0,1,3,4,10,4,9,3,4,10,24,3,6,4,2,1
473,0,0,0,30,0,1,,,5,4,5,5,5,10,24,3,6,4,2,0
474,0,0,0,23,0,1,6,5,9,4,8,4,6,6,24,3,6,4,2,1
475,0,0,0,24,0,1,6,3,7,2,7,3,5,7,24,3,6,4,2,1
476,0,0,0,24,1,1,5,4,5,2,5,8,5,5,24,3,6,4,2,0
477,0,0,0,28,0,1,5,5,7,2,5,5,6,5,24,3,6,4,2,0
478,0,0,0,26,0,1,8,6,8,2,7,6,7,9,24,3,6,4,2,0
479,0,1,0,30,1,1,5,6,7,2,6,3,5,5,24,3,6,4,2,1
480,0,0,0,22,0,1,4,3,5,2,5,3,5,6,24,3,6,4,2,1
481,0,0,0,25,0,1,7,5,8,4,7,7,4,8,24,3,6,4,2,0
482,0,0,0,27,0,1,8,,,1,,,,,24,3,6,4,2,1
483,0,0,0,23,0,1,9,9,8,2,8,1,8,8,24,3,6,4,2,0
484,0,0,0,21,0,1,5,5,6,2,6,4,7,6,24,3,6,4,2,1
485,0,0,0,28,0,1,6,6,8,2,8,5,9,7,24,3,6,4,2,1
486,0,0,0,28,0,1,6,5,8,2,7,3,7,8,24,3,6,4,2,0
487,0,0,0,23,0,1,8,9,9,1,10,5,10,9,24,3,6,4,2,0
488,1,0,1,21,0,0,9,7,8,4,7,6,5,9,25,4,9,6,3,0
489,1,0,0,27,0,0,6,5,7,1,7,5,7,6,25,4,9,6,3,0
490,1,0,1,21,1,0,8,7,7,4,6,5,6,6,25,4,9,6,3,0
491,1,0,0,27,0,0,6,,6,2,7,5,7,7,25,4,9,6,3,0
492,1,0,0,25,0,0,6,5,8,2,9,7,8,6,25,4,9,6,3,0
493,1,0,0,23,0,0,2,2,5,2,5,2,5,3,25,4,9,6,3,0
494,1,0,0,22,0,0,3,,6,3,6,2,6,6,25,4,9,6,3,0
495,1,0,0,22,0,0,5,,9,2,4,4,5,4,25,4,9,6,3,0
496,1,0,0,23,0,0,6,5,6,2,6,3,6,5,25,4,9,6,3,0
497,1,0,0,24,0,0,5,4,6,2,6,4,6,6,25,4,9,6,3,0
498,1,0,1,27,0,0,5,6,8,4,7,4,,9,25,4,9,6,3,0
499,1,0,0,30,1,0,8,4,8,2,7,6,7,10,25,4,9,6,3,0
500,1,0,1,21,0,0,5,,4,4,5,4,4,4,25,4,9,6,3,0
501,1,0,0,25,1,0,7,8,8,2,9,6,7,7,25,4,9,6,3,0
502,1,0,0,26,0,0,2,3,5,2,2,2,1,3,25,4,9,6,3,0
503,1,0,0,27,0,0,3,3,4,2,5,2,4,4,25,4,9,6,3,0
504,1,0,0,23,0,0,5,3,8,1,10,2,10,3,25,4,9,6,3,0
505,1,0,0,24,1,0,7,8,7,3,9,6,9,9,25,4,9,6,3,0
506,1,0,1,21,0,1,7,5,8,4,7,5,9,5,30,4,1,1,7,0
507,1,0,0,27,0,1,3,2,7,1,6,4,7,6,30,4,1,1,7,0
508,1,0,1,21,0,1,7,7,7,4,7,5,6,6,30,4,1,1,7,0
509,1,0,0,27,0,1,8,,8,2,,7,8,,30,4,1,1,7,0
510,1,0,0,25,0,1,7,5,8,2,8,5,8,6,30,4,1,1,7,1
511,1,0,0,23,0,1,2,2,5,2,5,2,5,3,30,4,1,1,7,1
512,1,0,0,22,0,1,2,,6,3,4,1,1,2,30,4,1,1,7,1
513,1,0,0,22,0,1,4,,8,2,6,4,6,3,30,4,1,1,7,0
514,1,0,0,23,0,1,8,5,9,2,8,8,9,5,30,4,1,1,7,0
515,1,0,0,24,0,1,,2,6,2,6,3,6,3,30,4,1,1,7,0
516,1,0,1,27,0,1,7,7,8,4,9,7,9,,30,4,1,1,7,0
517,1,0,0,30,0,1,5,2,6,2,7,2,6,4,30,4,1,1,7,1
518,1,0,1,21,0,1,5,,4,4,7,3,4,4,30,4,1,1,7,1
519,1,0,0,25,0,1,6,6,9,2,8,5,7,6,30,4,1,1,7,0
520,1,0,0,26,0,1,2,2,2,2,2,1,8,1,30,4,1,1,7,0
521,1,0,0,27,0,1,3,3,5,2,6,2,4,3,30,4,1,1,7,0
522,1,0,0,23,0,1,1,1,1,1,10,1,10,1,30,4,1,1,7,0
523,1,0,0,24,0,1,5,,10,3,9,3,8,6,30,4,1,1,7,0
524,1,0,1,21,1,5,9,6,9,4,8,8,7,8,23,4,1,6,6,0
525,1,0,0,27,0,5,3,3,6,1,6,5,6,5,23,4,1,6,6,0
526,1,0,1,21,1,5,6.5,6,6,4,7,6,6,6,23,4,1,6,6,0
527,1,0,0,27,0,5,7,,8,2,,6,,7,23,4,1,6,6,0
528,1,0,0,25,0,5,7,7,7,2,8,6,9,7,23,4,1,6,6,1
529,1,0,0,23,0,5,3,3,5,2,5,2,7,3,23,4,1,6,6,1
530,1,0,0,22,0,5,2,1,4,3,6,1,6,2,23,4,1,6,6,1
531,1,0,0,22,0,5,6,,8,2,7,6,5,5,23,4,1,6,6,0
532,1,0,0,23,0,5,8,7,7,2,8,6,8,7,23,4,1,6,6,0
533,1,0,0,24,0,5,5,4,5,2,6,4,6,5,23,4,1,6,6,0
534,1,0,1,27,0,5,6,,6,4,6,5,8,7,23,4,1,6,6,0
535,1,0,0,30,0,5,5,5,8,2,6,6,6,6,23,4,1,6,6,0
536,1,0,1,21,0,5,5,6,4,4,5,5,7,6,23,4,1,6,6,0
537,1,0,0,25,0,5,8,9,8,2,9,6,7,8,23,4,1,6,6,0
538,1,0,0,26,0,5,2,1,2,2,4,2,5,1,23,4,1,6,6,0
539,1,0,0,27,1,5,4,4,4,2,6,4,5,7,23,4,1,6,6,0
540,1,0,0,23,0,5,8,7,8,1,10,8,7,7,23,4,1,6,6,0
541,1,0,0,24,1,5,6.5,,5,3,9,5,9,7,23,4,1,6,6,0
542,1,0,0,21,0,8,6,3,8,4,8,5,9,4,24,2,1,1,3,0
543,1,0,0,27,0,8,4,3,7,1,7,5,7,5,24,2,1,1,3,0
544,1,1,0,21,1,8,7,7,7,4,8,5,6,6,24,2,1,1,3,1
545,1,0,1,27,0,8,7,,8,2,8,7,,8,24,2,1,1,3,0
546,1,0,1,25,0,8,4,4,5,2,10,4,10,4,24,2,1,1,3,1
547,1,0,1,23,0,8,2,2,6,2,7,2,7,1,24,2,1,1,3,1
548,1,0,0,22,0,8,2,3,6,3,7,1,4,6,24,2,1,1,3,1
549,1,0,1,22,0,8,5,,7,2,5,5,5,3,24,2,1,1,3,0
550,1,0,1,23,0,8,6,6,6,2,6,4,7,5,24,2,1,1,3,0
551,1,0,1,24,0,8,5,5,5,2,6,4,5,5,24,2,1,1,3,1
552,1,0,0,27,0,8,5,5,7,4,7,5,9,6,24,2,1,1,3,0
553,1,0,1,30,1,8,6,5,7,2,7,5,7,5,24,2,1,1,3,0
554,1,0,0,21,0,8,5,,4,4,6,4,6,4,24,2,1,1,3,0
555,1,0,1,25,0,8,8,7,8,2,8,6,7,8,24,2,1,1,3,1
556,1,0,1,26,0,8,1,1,1,2,1,1,1,1,24,2,1,1,3,1
557,1,0,1,27,0,8,3,2,7,2,8,4,6,2,24,2,1,1,3,0
558,1,0,0,23,0,8,5,2,7,1,10,3,8,4,24,2,1,1,3,0
559,1,0,0,24,1,8,8,5,9,3,8,7,6,7,24,2,1,1,3,0
560,1,0,0,21,0,3,6,2,7,4,8,7,7,5,24,2,3,3,7,1
561,1,1,0,27,1,3,6,6,8,1,8,6,7,7,24,2,3,3,7,1
562,1,1,0,21,1,3,9,9,7,4,7,7,6,6,24,2,3,3,7,1
563,1,0,1,27,0,3,7,6,8,2,8,5,8,,24,2,3,3,7,1
564,1,0,1,25,0,3,5,3,7,2,9,6,9,7,24,2,3,3,7,1
565,1,0,1,23,0,3,5,4,8,2,7,3,6,6,24,2,3,3,7,1
566,1,0,0,22,0,3,1,1,3,3,4,1,2,2,24,2,3,3,7,1
567,1,1,1,22,1,3,6,2,6,2,7,8,7,3,24,2,3,3,7,1
568,1,0,1,23,0,3,7,3,9,2,7,6,6,5,24,2,3,3,7,1
569,1,0,1,24,0,3,5,5,6,2,7,4,8,5,24,2,3,3,7,1
570,1,0,0,27,0,3,6,6,7,4,9,5,4,5,24,2,3,3,7,1
571,1,0,1,30,0,3,4,7,6,2,6,5,5,2,24,2,3,3,7,1
572,1,0,0,21,0,3,5,3,6,4,5,4,5,4,24,2,3,3,7,1
573,1,0,1,25,0,3,6,5,8,2,7,5,7,7,24,2,3,3,7,1
574,1,0,1,26,0,3,1,1,1,2,1,1,1,1,24,2,3,3,7,1
575,1,1,1,27,1,3,7,6,6,2,8,7,9,6,24,2,3,3,7,1
576,1,0,0,23,0,3,5,7,10,1,7,5,5,4,24,2,3,3,7,1
577,1,0,0,24,0,3,2,1,7,3,7,4,5,4,24,2,3,3,7,1
578,1,0,0,21,0,8,5,4,8,4,8,6,8,6,28,2,6,6,7,1
579,1,1,0,27,1,8,6,6,7,1,7,6,6,4,28,2,6,6,7,1
580,1,1,0,21,1,8,7,5,7,4,7,6,7,6,28,2,6,6,7,1
581,1,0,1,27,0,8,8,,7,2,8,7,8,,28,2,6,6,7,1
582,1,0,1,25,0,8,7,7,8,2,7,6,8,5,28,2,6,6,7,1
583,1,0,1,23,0,8,2,3,7,2,6,4,4,1,28,2,6,6,7,1
584,1,0,0,22,0,8,1,1,6,3,6,3,5,4,28,2,6,6,7,1
585,1,1,1,22,1,8,6,2,8,2,7,6,7,4,28,2,6,6,7,1
586,1,0,1,23,0,8,4,5,5,2,5,4,6,2,28,2,6,6,7,1
587,1,0,1,24,0,8,5,4,5,2,7,4,6,3,28,2,6,6,7,1
588,1,0,0,27,0,8,8,6,8,4,9,8,9,5,28,2,6,6,7,1
589,1,0,1,30,0,8,5,3,6,2,7,6,7,3,28,2,6,6,7,0
590,1,0,0,21,0,8,5,5,5,4,6,4,6,5,28,2,6,6,7,1
591,1,1,1,25,1,8,8,9,8,2,9,7,8,7,28,2,6,6,7,1
592,1,0,1,26,0,8,3,4,2,2,5,2,8,2,28,2,6,6,7,1
593,1,0,1,27,0,8,4,2,4,2,7,6,5,4,28,2,6,6,7,1
594,1,0,0,23,0,8,4,3,6,1,8,6,8,3,28,2,6,6,7,1
595,1,0,0,24,0,8,5,1,5,3,7,4,5,1,28,2,6,6,7,0
596,1,0,0,21,0,8,8,5,8,4,8,6,8,6,26,2,2,3,7,0
597,1,0,0,27,1,8,7,7,7,1,7,8,6,7,26,2,2,3,7,0
598,1,0,0,21,1,8,7,6,6,4,7,7,7,7,26,2,2,3,7,0
599,1,0,1,27,1,8,8,8,8,2,7,9,,8,26,2,2,3,7,0
600,1,0,1,25,0,8,8,6,8,2,8,7,10,6,26,2,2,3,7,1
601,1,0,1,23,0,8,6,4,4,2,5,7,5,6,26,2,2,3,7,1
602,1,1,0,22,1,8,6,4,7,3,6,8,4,6,26,2,2,3,7,1
603,1,0,1,22,1,8,7,,6,2,6,8,,5,26,2,2,3,7,0
604,1,0,1,23,0,8,7,5,7,2,7,8,5,7,26,2,2,3,7,0
605,1,0,1,24,0,8,7,5,6,2,7,9,6,7,26,2,2,3,7,1
606,1,0,0,27,0,8,8,7,9,4,8,8,8,,26,2,2,3,7,1
607,1,0,1,30,0,8,6,4,7,2,9,8,6,5,26,2,2,3,7,0
608,1,1,0,21,1,8,8,,8,4,9,9,8,7,26,2,2,3,7,1
609,1,1,1,25,1,8,8,10,8,2,9,8,8,9,26,2,2,3,7,1
610,1,0,1,26,0,8,3,2,5,2,4,2,4,3,26,2,2,3,7,0
611,1,0,1,27,1,8,6,5,5,2,9,8,6,7,26,2,2,3,7,0
612,1,0,0,23,0,8,6,3,6,1,6,10,5,9,26,2,2,3,7,1
613,1,0,0,24,0,8,5,,6,3,9,8,6,9,26,2,2,3,7,0
614,1,0,0,21,0,8,5,3,7,4,7,4,7,4,30,2,2,2,8,1
615,1,0,0,27,0,8,5,5,7,1,7,5,6,6,30,2,2,2,8,1
616,1,0,0,21,0,8,6,6,6,4,7,5,6,6,30,2,2,2,8,1
617,1,0,1,27,0,8,7,7,7,2,7,5,7,7,30,2,2,2,8,1
618,1,0,1,25,0,8,8,5,8,2,9,3,10,8,30,2,2,2,8,1
619,1,0,1,23,0,8,2,2,7,2,6,3,6,4,30,2,2,2,8,1
620,1,0,0,22,0,8,3,4,4,3,5,1,4,4,30,2,2,2,8,1
621,1,0,1,22,0,8,6,,6,2,6,5,6,7,30,2,2,2,8,0
622,1,0,1,23,0,8,8,6,5,2,5,5,7,7,30,2,2,2,8,0
623,1,0,1,24,0,8,4,2,3,2,4,2,6,2,30,2,2,2,8,1
624,1,0,0,27,0,8,6,8,9,4,8,7,8,7,30,2,2,2,8,1
625,1,0,1,30,0,8,6,4,5,2,6,4,7,7,30,2,2,2,8,1
626,1,0,0,21,0,8,5,3,3,4,5,3,5,3,30,2,2,2,8,1
627,1,0,1,25,0,8,6,8,6,2,8,5,7,8,30,2,2,2,8,1
628,1,0,1,26,0,8,1,1,3,2,5,1,2,1,30,2,2,2,8,1
629,1,0,1,27,0,8,5,6,5,2,7,3,6,6,30,2,2,2,8,0
630,1,0,0,23,0,8,8,3,9,1,7,7,4,7,30,2,2,2,8,1
631,1,1,0,24,1,8,7,7,5,3,8,5,5,8,30,2,2,2,8,1
632,1,0,0,21,0,12,6,3,7,4,7,7,6,5,22,2,9,2,6,0
633,1,0,0,27,1,12,7,6,7,1,7,7,7,7,22,2,9,2,6,0
634,1,0,0,21,0,12,6,5,6,4,6,6,6,8,22,2,9,2,6,0
635,1,0,1,27,0,12,7,,7,2,7,7,7,8,22,2,9,2,6,0
636,1,0,1,25,0,12,7,6,8,2,8,7,6,8,22,2,9,2,6,1
637,1,0,1,23,0,12,4,3,5,2,5,6,6,7,22,2,9,2,6,1
638,1,0,0,22,0,12,3,7,6,3,4,4,6,5,22,2,9,2,6,1
639,1,0,1,22,1,12,8,6,7,2,8,8,8,8,22,2,9,2,6,0
640,1,0,1,23,0,12,8,7,7,2,5,7,5,7,22,2,9,2,6,0
641,1,1,1,24,1,12,8,8,9,2,8,8,8,8,22,2,9,2,6,1
642,1,0,0,27,0,12,7,4,8,4,7,7,6,9,22,2,9,2,6,0
643,1,0,1,30,1,12,7,8,7,2,6,8,7,6,22,2,9,2,6,0
644,1,0,0,21,0,12,4,2,4,4,3,5,2,3,22,2,9,2,6,1
645,1,0,1,25,1,12,7,6,8,2,7,8,7,8,22,2,9,2,6,0
646,1,0,1,26,0,12,2,3,1,2,2,3,2,2,22,2,9,2,6,0
647,1,0,1,27,1,12,7,6,5,2,6,8,4,9,22,2,9,2,6,0
648,1,0,0,23,1,12,8,3,6,1,5,8,5,8,22,2,9,2,6,0
649,1,0,0,24,1,12,7,5,5,3,6,8,5,7,22,2,9,2,6,0
650,1,0,1,21,1,8,9,8,9,4,10,9,9,9,25,4,1,3,6,0
651,1,0,0,27,0,8,5,4,7,1,7,6,7,5,25,4,1,3,6,0
652,1,0,1,21,1,8,8,7,7,4,6,7,6,7,25,4,1,3,6,0
653,1,0,0,27,0,8,6,6,,2,,6,,8,25,4,1,3,6,1
654,1,0,0,25,0,8,9,8,8,2,9,8,9,8,25,4,1,3,6,1
655,1,0,0,23,0,8,5,6,8,2,8,5,7,7,25,4,1,3,6,1
656,1,0,0,22,0,8,2,,5,3,4,4,6,5,25,4,1,3,6,1
657,1,0,0,22,0,8,5,4,5,2,6,7,6,8,25,4,1,3,6,1
658,1,1,0,23,1,8,9,7,7,2,7,8,7,7,25,4,1,3,6,1
659,1,1,0,24,1,8,7,5,8,2,8,7,7,6,25,4,1,3,6,1
660,1,0,1,27,0,8,7,6,8,4,9,6,6,9,25,4,1,3,6,1
661,1,0,0,30,0,8,7,5,7,2,8,6,7,5,25,4,1,3,6,1
662,1,1,1,21,1,8,7,6,8,4,8,7,8,7,25,4,1,3,6,1
