,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
344,0,0,0,25,1,2.0,3.0,5.0,4,4.0,7.0,8.0,4.0,24,2,4,8,5,1.0,0
345,0,0,0,30,1,8.0,,8.0,4,8.0,8.0,8.0,8.0,24,2,4,8,5,1.0,0
346,0,0,0,23,1,4.0,,7.0,4,8.0,8.0,9.0,2.0,24,2,4,8,5,1.0,0
347,0,0,1,24,1,6.0,3.0,6.0,2,6.0,6.0,5.0,6.0,24,2,4,8,5,1.0,1
348,0,0,1,24,1,9.0,7.0,7.0,2,7.0,9.0,7.0,6.0,24,2,4,8,5,1.0,1
349,0,0,1,28,1,8.0,6.0,8.0,2,8.0,9.0,8.0,7.0,24,2,4,8,5,1.0,1
350,0,0,1,26,1,8.0,8.0,6.0,2,7.0,9.0,7.0,6.0,24,2,4,8,5,1.0,1
351,0,0,1,30,1,6.0,5.0,6.0,2,6.0,7.0,7.0,5.0,24,2,4,8,5,1.0,1
352,0,1,1,22,1,8.0,,7.0,2,7.0,7.0,,8.0,24,2,4,8,5,1.0,1
353,0,1,0,25,1,8.0,,7.0,4,8.0,9.0,9.0,8.0,24,2,4,8,5,1.0,1
354,0,1,0,27,1,7.0,,8.0,1,8.0,8.0,8.0,8.0,24,2,4,8,5,1.0,1
355,0,0,1,23,1,6.0,5.0,7.0,2,7.0,7.0,5.0,4.0,24,2,4,8,5,1.0,1
356,0,0,1,21,1,7.0,5.0,8.0,2,8.0,8.0,7.0,6.0,24,2,4,8,5,1.0,1
357,0,0,1,28,1,8.0,7.0,8.0,2,9.0,8.0,9.0,8.0,24,2,4,8,5,1.0,1
358,0,0,1,28,1,7.0,7.0,8.0,2,8.0,8.0,7.0,8.0,24,2,4,8,5,1.0,1
359,0,1,0,23,1,10.0,8.0,10.0,1,10.0,8.0,10.0,10.0,24,2,4,8,5,1.0,1
360,0,0,1,25,3,5.0,4.0,10.0,4,10.0,8.0,8.0,7.0,27,4,1,1,3,1.0,0
361,0,0,1,30,3,8.0,,10.0,4,10.0,10.0,10.0,10.0,27,4,1,1,3,1.0,0
362,0,0,1,23,3,5.0,4.0,9.0,4,10.0,5.0,10.0,8.0,27,4,1,1,3,1.0,0
363,0,0,0,24,3,6.0,3.0,6.0,2,7.0,5.0,4.0,4.0,27,4,1,1,3,1.0,0
364,0,0,0,24,3,9.0,8.0,6.0,2,6.0,7.0,7.0,7.0,27,4,1,1,3,1.0,1
365,0,0,0,28,3,7.0,7.0,8.0,2,8.0,9.0,8.0,8.0,27,4,1,1,3,1.0,1
366,0,0,0,26,3,8.0,7.0,9.0,2,8.0,8.0,10.0,7.0,27,4,1,1,3,1.0,1
367,0,0,0,30,3,6.0,5.0,7.0,2,7.0,5.0,5.0,6.0,27,4,1,1,3,1.0,1
368,0,0,0,22,3,4.0,3.0,6.0,2,8.0,5.0,8.0,5.0,27,4,1,1,3,1.0,0
369,0,0,1,25,3,6.0,6.0,7.0,4,8.0,7.0,7.0,7.0,27,4,1,1,3,1.0,1
370,0,0,0,27,3,7.0,,,1,,,,,27,4,1,1,3,1.0,1
371,0,0,0,23,3,8.0,4.0,7.0,2,7.0,8.0,5.0,9.0,27,4,1,1,3,1.0,0
372,0,0,0,21,3,7.0,5.0,7.0,2,7.0,6.0,6.0,7.0,27,4,1,1,3,1.0,1
373,0,0,0,28,3,7.0,7.0,9.0,2,9.0,8.0,9.0,8.0,27,4,1,1,3,1.0,1
374,0,0,0,28,3,7.0,6.0,8.0,2,8.0,7.0,8.0,7.0,27,4,1,1,3,1.0,1
375,0,0,0,23,3,8.0,7.0,8.0,1,10.0,6.0,7.0,8.0,27,4,1,1,3,1.0,0
376,0,0,0,25,3,6.0,3.0,10.0,4,10.0,6.0,5.0,8.0,30,2,4,8,4,2.0,0
377,0,0,0,30,3,8.0,,10.0,4,10.0,10.0,10.0,10.0,30,2,4,8,4,2.0,1
378,0,0,0,23,3,6.0,6.0,10.0,4,10.0,6.0,10.0,8.0,30,2,4,8,4,2.0,0
379,0,0,1,24,3,4.0,4.0,4.0,2,7.0,4.0,6.0,3.0,30,2,4,8,4,2.0,0
380,0,0,1,24,3,6.0,8.0,7.0,2,7.0,6.0,6.0,6.0,30,2,4,8,4,2.0,1
381,0,0,1,28,3,6.0,5.0,5.0,2,7.0,6.0,7.0,5.0,30,2,4,8,4,2.0,0
382,0,0,1,26,3,7.0,8.0,8.0,2,7.0,6.0,8.0,8.0,30,2,4,8,4,2.0,0
383,0,0,1,30,3,6.0,3.0,6.0,2,7.0,5.0,6.0,6.0,30,2,4,8,4,2.0,1
384,0,0,1,22,3,5.0,3.0,8.0,2,8.0,5.0,,5.0,30,2,4,8,4,2.0,0
385,0,0,0,25,3,8.0,7.0,7.0,4,8.0,7.0,8.0,8.0,30,2,4,8,4,2.0,1
386,0,0,0,27,3,7.0,5.0,8.0,1,8.0,6.0,8.0,8.0,30,2,4,8,4,2.0,0
387,0,0,1,23,3,6.0,4.0,9.0,2,8.0,6.0,5.0,6.0,30,2,4,8,4,2.0,0
388,0,0,1,21,3,5.0,6.0,7.0,2,6.0,5.0,6.0,6.0,30,2,4,8,4,2.0,0
389,0,0,1,28,3,7.0,7.0,9.0,2,9.0,7.0,9.0,7.0,30,2,4,8,4,2.0,0
390,0,0,1,28,3,6.0,7.0,8.0,2,8.0,5.0,7.0,7.0,30,2,4,8,4,2.0,0
391,0,0,0,23,3,8.0,7.0,9.0,1,9.0,6.0,8.0,8.0,30,2,4,8,4,2.0,0
392,0,0,1,25,8,5.0,4.0,7.0,4,6.0,8.0,6.0,8.0,21,4,2,2,6,6.0,0
393,0,0,1,30,8,8.0,,10.0,4,10.0,10.0,10.0,10.0,21,4,2,2,6,6.0,1
394,0,0,1,23,8,5.0,3.0,9.0,4,7.0,6.0,6.0,6.0,21,4,2,2,6,6.0,0
395,0,0,0,24,8,6.0,2.0,5.0,2,5.0,6.0,7.0,6.0,21,4,2,2,6,6.0,0
396,0,0,0,24,8,8.0,6.0,7.0,2,8.0,8.0,6.0,7.0,21,4,2,2,6,6.0,1
397,0,0,0,28,8,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,21,4,2,2,6,6.0,1
398,0,1,0,26,8,8.0,7.0,7.0,2,7.0,7.0,8.0,9.0,21,4,2,2,6,6.0,1
399,0,0,0,30,8,6.0,6.0,6.0,2,7.0,5.0,7.0,7.0,21,4,2,2,6,6.0,1
400,0,0,0,22,8,7.0,3.0,7.0,2,7.0,7.0,5.0,5.0,21,4,2,2,6,6.0,1
401,0,1,1,25,8,6.0,6.0,8.0,4,7.0,8.0,7.0,6.0,21,4,2,2,6,6.0,1
402,0,0,0,27,8,7.0,,7.0,1,,7.0,9.0,,21,4,2,2,6,6.0,1
403,0,0,0,23,8,6.0,1.0,6.0,2,8.0,6.0,8.0,2.0,21,4,2,2,6,6.0,0
404,0,0,0,21,8,5.0,5.0,6.0,2,6.0,6.0,5.0,5.0,21,4,2,2,6,6.0,0
405,0,0,0,28,8,8.0,7.0,8.0,2,8.0,8.0,8.0,8.0,21,4,2,2,6,6.0,1
406,0,0,0,28,8,7.0,7.0,8.0,2,7.0,8.0,7.0,8.0,21,4,2,2,6,6.0,1
407,0,0,0,23,8,10.0,9.0,9.0,1,10.0,8.0,10.0,9.0,21,4,2,2,6,6.0,1
408,0,0,0,25,2,3.0,3.0,6.0,4,6.0,5.0,7.0,5.0,25,2,9,7,7,7.0,0
409,0,0,0,30,2,,,5.0,4,10.0,10.0,5.0,5.0,25,2,9,7,7,7.0,0
410,0,0,0,23,2,4.0,4.0,8.0,4,7.0,3.0,10.0,7.0,25,2,9,7,7,7.0,0
411,0,0,1,24,2,5.0,5.0,4.0,2,7.0,7.0,7.0,3.0,25,2,9,7,7,7.0,1
412,0,0,1,24,2,8.0,6.0,7.0,2,8.0,8.0,8.0,,25,2,9,7,7,7.0,1
413,0,1,1,28,2,7.0,7.0,6.0,2,7.0,8.0,7.0,6.0,25,2,9,7,7,7.0,1
414,0,1,1,26,2,8.0,8.0,8.0,2,8.0,8.0,9.0,6.0,25,2,9,7,7,7.0,1
415,0,0,1,30,2,6.0,4.0,5.0,2,6.0,7.0,6.0,5.0,25,2,9,7,7,7.0,1
416,0,0,1,22,2,6.0,4.0,7.0,2,8.0,7.0,5.0,5.0,25,2,9,7,7,7.0,0
417,0,1,0,25,2,7.0,5.0,8.0,4,10.0,8.0,6.0,5.0,25,2,9,7,7,7.0,1
418,0,1,0,27,2,7.0,,,1,,7.0,,,25,2,9,7,7,7.0,1
419,0,0,1,23,2,3.0,1.0,4.0,2,8.0,8.0,7.0,1.0,25,2,9,7,7,7.0,0
420,0,0,1,21,2,6.0,5.0,7.0,2,8.0,7.0,6.0,6.0,25,2,9,7,7,7.0,1
421,0,1,1,28,2,8.0,6.0,7.0,2,8.0,8.0,8.0,8.0,25,2,9,7,7,7.0,1
422,0,0,1,28,2,7.0,7.0,8.0,2,9.0,8.0,8.0,7.0,25,2,9,7,7,7.0,1
423,0,0,0,23,2,8.0,8.0,8.0,1,8.0,8.0,9.0,9.0,25,2,9,7,7,7.0,1
424,0,0,0,25,2,3.0,4.0,8.0,4,9.0,5.0,8.0,7.0,26,2,7,8,6,7.0,0
425,0,0,0,30,2,,,5.0,4,5.0,5.0,5.0,5.0,26,2,7,8,6,7.0,0
426,0,0,0,23,2,4.0,,7.0,4,7.0,4.0,6.0,5.0,26,2,7,8,6,7.0,0
427,0,0,1,24,2,5.0,4.0,5.0,2,5.0,6.0,5.0,4.0,26,2,7,8,6,7.0,1
428,0,0,1,24,2,9.0,7.0,7.0,2,7.0,7.0,6.0,5.0,26,2,7,8,6,7.0,1
429,0,0,1,28,2,7.0,7.0,7.0,2,8.0,7.0,7.0,7.0,26,2,7,8,6,7.0,1
430,0,0,1,26,2,6.0,7.0,7.0,2,8.0,6.0,9.0,6.0,26,2,7,8,6,7.0,0
431,0,0,1,30,2,5.0,4.0,6.0,2,6.0,6.0,8.0,5.0,26,2,7,8,6,7.0,1
432,0,0,1,22,2,6.0,4.0,8.0,2,7.0,6.0,9.0,7.0,26,2,7,8,6,7.0,0
433,0,1,0,25,2,8.0,5.0,8.0,4,7.0,8.0,10.0,7.0,26,2,7,8,6,7.0,1
434,0,0,0,27,2,7.0,,,1,,7.0,,,26,2,7,8,6,7.0,0
435,0,1,1,23,2,5.0,2.0,6.0,2,8.0,5.0,5.0,5.0,26,2,7,8,6,7.0,1
436,0,0,1,21,2,6.0,5.0,6.0,2,6.0,6.0,5.0,7.0,26,2,7,8,6,7.0,1
437,0,0,1,28,2,6.0,6.0,8.0,2,8.0,7.0,8.0,7.0,26,2,7,8,6,7.0,0
438,0,0,1,28,2,7.0,6.0,8.0,2,7.0,9.0,7.0,6.0,26,2,7,8,6,7.0,0
439,0,0,0,23,2,7.0,7.0,9.0,1,9.0,6.0,9.0,8.0,26,2,7,8,6,7.0,1
440,0,0,0,25,3,1.0,3.0,6.0,4,8.0,4.0,6.0,7.0,27,2,5,8,7,4.0,0
441,0,0,0,30,3,,,5.0,4,5.0,5.0,5.0,5.0,27,2,5,8,7,4.0,0
442,0,0,0,23,3,4.0,,8.0,4,9.0,4.0,4.0,6.0,27,2,5,8,7,4.0,0
443,0,0,1,24,3,4.0,4.0,6.0,2,7.0,4.0,6.0,3.0,27,2,5,8,7,4.0,0
444,0,1,1,24,3,6.0,5.0,5.0,2,6.0,5.0,7.0,5.0,27,2,5,8,7,4.0,1
445,0,0,1,28,3,7.0,6.0,7.0,2,6.0,6.0,5.0,6.0,27,2,5,8,7,4.0,1
446,0,0,1,26,3,7.0,7.0,8.0,2,9.0,6.0,9.0,8.0,27,2,5,8,7,4.0,0
447,0,0,1,30,3,4.0,3.0,3.0,2,8.0,,6.0,4.0,27,2,5,8,7,4.0,0
448,0,0,1,22,3,4.0,4.0,6.0,2,6.0,3.0,4.0,5.0,27,2,5,8,7,4.0,0
449,0,0,0,25,3,7.0,3.0,8.0,4,8.0,6.0,8.0,6.0,27,2,5,8,7,4.0,0
450,0,0,0,27,3,7.0,,,1,,5.0,,,27,2,5,8,7,4.0,0
451,0,0,1,23,3,7.0,7.0,9.0,2,9.0,2.0,7.0,3.0,27,2,5,8,7,4.0,0
452,0,1,1,21,3,6.0,5.0,7.0,2,6.0,5.0,6.0,7.0,27,2,5,8,7,4.0,1
453,0,0,1,28,3,7.0,7.0,8.0,2,8.0,7.0,8.0,7.0,27,2,5,8,7,4.0,0
454,0,0,1,28,3,7.0,6.0,8.0,2,7.0,6.0,8.0,6.0,27,2,5,8,7,4.0,0
455,0,0,0,23,3,7.0,,9.0,1,9.0,6.0,7.0,7.0,27,2,5,8,7,4.0,0
456,0,0,0,25,1,3.0,7.0,9.0,4,10.0,8.0,10.0,9.0,23,1,8,1,2,7.0,0
457,0,0,0,30,1,,,5.0,4,5.0,5.0,5.0,5.0,23,1,8,1,2,7.0,0
458,0,0,0,23,1,8.0,,10.0,4,9.0,6.0,10.0,8.0,23,1,8,1,2,7.0,0
459,0,0,0,24,1,5.0,2.0,6.0,2,7.0,4.0,7.0,6.0,23,1,8,1,2,7.0,0
460,0,0,0,24,1,7.0,5.0,6.0,2,6.0,7.0,6.0,7.0,23,1,8,1,2,7.0,1
461,0,0,0,28,1,7.0,7.0,6.0,2,7.0,6.0,7.0,9.0,23,1,8,1,2,7.0,1
462,0,0,0,26,1,8.0,7.0,8.0,2,8.0,8.0,8.0,10.0,23,1,8,1,2,7.0,1
463,0,0,0,30,1,6.0,6.0,7.0,2,7.0,6.0,6.0,6.0,23,1,8,1,2,7.0,1
464,0,0,0,22,1,8.0,6.0,7.0,2,7.0,7.0,,8.0,23,1,8,1,2,7.0,0
465,0,1,0,25,1,8.0,4.0,7.0,4,7.0,8.0,8.0,8.0,23,1,8,1,2,7.0,1
466,0,1,1,27,1,7.0,,,1,,,,,23,1,8,1,2,7.0,1
467,0,0,0,23,1,8.0,7.0,8.0,2,8.0,6.0,7.0,6.0,23,1,8,1,2,7.0,0
468,0,0,0,21,1,5.0,5.0,7.0,2,7.0,7.0,7.0,7.0,23,1,8,1,2,7.0,0
469,0,0,0,28,1,6.0,6.0,9.0,2,9.0,6.0,9.0,8.0,23,1,8,1,2,7.0,0
470,0,0,0,28,1,6.0,6.0,8.0,2,9.0,6.0,8.0,7.0,23,1,8,1,2,7.0,0
471,0,1,1,23,1,10.0,10.0,10.0,1,10.0,8.0,10.0,10.0,23,1,8,1,2,7.0,1
472,0,0,0,25,1,3.0,4.0,10.0,4,9.0,3.0,4.0,10.0,24,3,6,4,2,1.0,0
473,0,0,0,30,1,,,5.0,4,5.0,5.0,5.0,10.0,24,3,6,4,2,1.0,0
474,0,0,0,23,1,6.0,5.0,9.0,4,8.0,4.0,6.0,6.0,24,3,6,4,2,1.0,0
475,0,0,0,24,1,6.0,3.0,7.0,2,7.0,3.0,5.0,7.0,24,3,6,4,2,1.0,0
476,0,0,0,24,1,5.0,4.0,5.0,2,5.0,8.0,5.0,5.0,24,3,6,4,2,1.0,1
477,0,0,0,28,1,5.0,5.0,7.0,2,5.0,5.0,6.0,5.0,24,3,6,4,2,1.0,0
478,0,0,0,26,1,8.0,6.0,8.0,2,7.0,6.0,7.0,9.0,24,3,6,4,2,1.0,0
479,0,1,0,30,1,5.0,6.0,7.0,2,6.0,3.0,5.0,5.0,24,3,6,4,2,1.0,1
480,0,0,0,22,1,4.0,3.0,5.0,2,5.0,3.0,5.0,6.0,24,3,6,4,2,1.0,0
481,0,0,0,25,1,7.0,5.0,8.0,4,7.0,7.0,4.0,8.0,24,3,6,4,2,1.0,0
482,0,0,0,27,1,8.0,,,1,,,,,24,3,6,4,2,1.0,0
483,0,0,0,23,1,9.0,9.0,8.0,2,8.0,1.0,8.0,8.0,24,3,6,4,2,1.0,0
484,0,0,0,21,1,5.0,5.0,6.0,2,6.0,4.0,7.0,6.0,24,3,6,4,2,1.0,0
485,0,0,0,28,1,6.0,6.0,8.0,2,8.0,5.0,9.0,7.0,24,3,6,4,2,1.0,0
486,0,0,0,28,1,6.0,5.0,8.0,2,7.0,3.0,7.0,8.0,24,3,6,4,2,1.0,0
487,0,0,0,23,1,8.0,9.0,9.0,1,10.0,5.0,10.0,9.0,24,3,6,4,2,1.0,0
776,0,0,0,29,11,6.0,5.0,6.0,3,6.0,7.0,9.0,7.0,23,2,10,9,3,7.0,1
777,0,0,0,22,11,7.0,5.0,8.0,6,7.0,8.0,7.0,7.0,23,2,10,9,3,7.0,1
778,0,0,0,27,11,5.0,3.0,4.0,1,5.0,6.0,4.0,6.0,23,2,10,9,3,7.0,0
779,0,1,1,28,11,6.0,,5.0,2,5.0,7.0,6.0,7.0,23,2,10,9,3,7.0,1
780,0,1,1,26,11,8.0,5.0,6.0,2,7.0,8.0,7.0,7.0,23,2,10,9,3,7.0,1
781,0,0,1,21,11,8.0,6.0,8.0,2,8.0,9.0,9.0,10.0,23,2,10,9,3,7.0,1
782,0,0,1,22,11,6.0,5.0,8.0,2,7.0,7.0,7.0,5.0,23,2,10,9,3,7.0,1
783,0,0,1,22,11,5.0,5.0,7.0,2,6.0,7.0,4.0,5.0,23,2,10,9,3,7.0,0
784,0,0,1,25,11,7.0,5.0,10.0,2,8.0,8.0,10.0,8.0,23,2,10,9,3,7.0,0
785,0,0,0,24,11,6.0,5.0,6.0,6,6.0,8.0,7.0,7.0,23,2,10,9,3,7.0,1
786,0,0,0,29,11,5.0,5.0,7.0,3,7.0,4.0,6.0,6.0,22,2,10,10,9,7.0,0
787,0,0,0,22,11,5.0,1.0,10.0,6,7.0,5.0,4.0,5.0,22,2,10,10,9,7.0,0
788,0,0,0,27,11,4.0,4.0,6.0,1,6.0,5.0,5.0,5.0,22,2,10,10,9,7.0,0
789,0,0,1,28,11,4.0,,7.0,2,7.0,4.0,5.0,5.0,22,2,10,10,9,1.0,0
790,0,0,1,26,11,7.0,4.0,8.0,2,7.0,5.0,5.0,5.0,22,2,10,10,9,1.0,0
791,0,1,1,21,11,9.0,6.0,9.0,2,8.0,6.0,8.0,6.0,22,2,10,10,9,1.0,1
792,0,0,1,22,11,6.0,7.0,8.0,2,8.0,5.0,7.0,7.0,22,2,10,10,9,1.0,0
793,0,0,1,22,11,5.0,5.0,8.0,2,6.0,6.0,6.0,6.0,22,2,10,10,9,1.0,0
794,0,0,1,25,11,5.0,5.0,6.0,2,6.0,7.0,6.0,8.0,22,2,10,10,9,1.0,0
795,0,0,0,24,11,6.0,5.0,8.0,6,7.0,6.0,5.0,6.0,22,2,10,10,9,1.0,1
796,0,1,0,29,3,6.0,6.0,8.0,3,7.0,5.0,8.0,8.0,29,6,3,10,4,1.0,1
797,0,0,1,22,3,6.0,6.0,6.0,6,5.0,6.0,7.0,10.0,29,6,3,10,4,1.0,0
798,0,0,0,27,3,4.0,4.0,6.0,1,5.0,3.0,6.0,4.0,29,6,3,10,4,1.0,0
799,0,0,0,28,3,3.0,,7.0,2,7.0,4.0,4.0,4.0,29,6,3,10,4,1.0,0
800,0,0,0,26,3,7.0,5.0,6.0,2,6.0,6.0,6.0,8.0,29,6,3,10,4,1.0,0
801,0,0,0,21,3,2.0,1.0,8.0,2,6.0,4.0,5.0,6.0,29,6,3,10,4,1.0,0
802,0,0,0,22,3,5.0,5.0,8.0,2,7.0,5.0,5.0,6.0,29,6,3,10,4,1.0,0
803,0,0,0,22,3,5.0,5.0,7.0,2,6.0,4.0,7.0,6.0,29,6,3,10,4,1.0,0
804,0,0,0,25,3,5.0,5.0,8.0,2,8.0,6.0,7.0,7.0,29,6,3,10,4,1.0,0
805,0,0,1,24,3,5.0,5.0,6.0,6,7.0,5.0,5.0,6.0,29,6,3,10,4,1.0,1
806,0,0,0,29,7,4.0,5.0,6.0,3,,3.0,6.0,5.0,28,2,1,5,5,1.0,0
807,0,0,0,22,7,1.0,2.0,6.0,6,5.0,0.0,3.0,4.0,28,2,1,5,5,1.0,0
808,0,0,0,27,7,5.0,2.0,6.0,1,6.0,4.0,5.0,5.0,28,2,1,5,5,9.0,0
809,0,0,1,28,7,4.0,3.0,8.0,2,8.0,2.0,6.0,4.0,28,2,1,5,5,9.0,0
810,0,0,1,26,7,6.0,5.0,8.0,2,9.0,5.0,5.0,7.0,28,2,1,5,5,9.0,0
811,0,1,1,21,7,8.0,2.0,6.0,2,8.0,6.0,7.0,7.0,28,2,1,5,5,9.0,1
812,0,0,1,22,7,6.0,5.0,8.0,2,7.0,5.0,6.0,5.0,28,2,1,5,5,9.0,0
813,0,0,1,22,7,3.0,5.0,7.0,2,7.0,3.0,6.0,3.0,28,2,1,5,5,9.0,0
814,0,0,1,25,7,7.0,7.0,9.0,2,10.0,5.0,8.0,7.0,28,2,1,5,5,9.0,0
815,0,1,0,24,7,6.0,7.0,7.0,6,8.0,6.0,5.0,6.0,28,2,1,5,5,9.0,1
816,0,0,1,29,1,8.0,5.0,8.0,3,8.0,9.0,7.0,8.0,26,3,1,1,5,9.0,1
817,0,1,0,22,1,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,26,3,1,1,5,9.0,1
818,0,0,0,27,1,7.0,4.0,7.0,1,6.0,8.0,5.0,5.0,26,3,1,1,5,9.0,1
819,0,1,0,28,1,7.0,,6.0,2,8.0,8.0,7.0,6.0,26,3,1,1,5,9.0,1
820,0,0,0,26,1,7.0,7.0,6.0,2,7.0,8.0,6.0,5.0,26,3,1,1,5,9.0,0
821,0,0,0,21,1,9.0,,6.0,2,8.0,10.0,6.0,10.0,26,3,1,1,5,9.0,0
822,0,0,0,22,1,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,26,3,1,1,5,9.0,1
823,0,0,0,22,1,7.0,5.0,7.0,2,7.0,7.0,5.0,6.0,26,3,1,1,5,9.0,1
824,0,1,0,25,1,9.0,8.0,9.0,2,9.0,10.0,7.0,9.0,26,3,1,1,5,9.0,1
825,0,0,0,24,1,6.0,5.0,5.0,6,6.0,6.0,5.0,4.0,26,3,1,1,5,9.0,1
826,0,0,0,29,1,5.0,4.0,6.0,3,7.0,2.0,6.0,5.0,24,4,1,3,6,9.0,0
827,0,1,0,22,1,5.0,5.0,5.0,6,5.0,5.0,5.0,5.0,24,4,1,3,6,9.0,1
828,0,0,0,27,1,6.0,3.0,7.0,1,7.0,4.0,5.0,6.0,24,4,1,3,6,,0
829,0,0,0,28,1,5.0,,6.0,2,8.0,1.0,9.0,7.0,24,4,1,3,6,,0
830,0,0,0,26,1,7.0,4.0,7.0,2,9.0,5.0,5.0,7.0,24,4,1,3,6,,0
831,0,0,0,21,1,5.0,,4.0,2,6.0,6.0,,7.0,24,4,1,3,6,,0
832,0,0,0,22,1,6.0,6.0,8.0,2,8.0,5.0,7.0,5.0,24,4,1,3,6,,0
833,0,0,0,22,1,2.0,5.0,8.0,2,7.0,4.0,7.0,6.0,24,4,1,3,6,,0
834,0,0,0,25,1,6.0,5.0,8.0,2,7.0,7.0,3.0,7.0,24,4,1,3,6,,0
835,0,0,0,24,1,5.0,5.0,6.0,6,6.0,5.0,6.0,7.0,24,4,1,3,6,,0
836,0,0,0,29,11,4.0,4.0,6.0,3,6.0,4.0,4.0,5.0,27,4,6,3,3,,0
837,0,0,0,22,11,6.0,6.0,6.0,6,8.0,6.0,7.0,6.0,27,4,6,3,3,,0
838,0,0,0,27,11,4.0,2.0,4.0,1,6.0,3.0,7.0,3.0,27,4,6,3,3,,0
839,0,0,0,28,11,4.0,1.0,6.0,2,8.0,4.0,9.0,4.0,27,4,6,3,3,,0
840,0,0,0,26,11,6.0,5.0,6.0,2,9.0,6.0,6.0,6.0,27,4,6,3,3,,0
841,0,0,0,21,11,6.0,5.0,7.0,2,9.0,7.0,8.0,8.0,27,4,6,3,3,,0
842,0,0,0,22,11,5.0,6.0,7.0,2,8.0,6.0,7.0,4.0,27,4,6,3,3,,0
843,0,0,0,22,11,3.0,5.0,7.0,2,6.0,3.0,5.0,6.0,27,4,6,3,3,,0
844,0,0,0,25,11,8.0,8.0,7.0,2,7.0,8.0,6.0,9.0,27,4,6,3,3,,1
845,0,1,0,24,11,6.0,5.0,6.0,6,7.0,6.0,6.0,5.0,27,4,6,3,3,,1
846,0,0,0,29,11,8.0,8.0,8.0,3,8.0,8.0,6.0,8.0,23,6,6,3,7,,1
847,0,0,1,22,11,6.0,7.0,6.0,6,7.0,7.0,7.0,8.0,23,6,6,3,7,,1
848,0,0,0,27,11,6.0,3.0,7.0,1,6.0,6.0,5.0,7.0,23,6,6,3,7,6.0,0
849,0,0,0,28,11,5.0,2.0,6.0,2,5.0,5.0,6.0,8.0,23,6,6,3,7,6.0,0
850,0,0,0,26,11,7.0,8.0,7.0,2,7.0,7.0,7.0,7.0,23,6,6,3,7,6.0,0
851,0,0,0,21,11,7.0,6.0,8.0,2,9.0,8.0,8.0,9.0,23,6,6,3,7,6.0,1
852,0,0,0,22,11,7.0,7.0,7.0,2,7.0,5.0,6.0,7.0,23,6,6,3,7,6.0,0
853,0,0,0,22,11,6.0,5.0,8.0,2,7.0,6.0,6.0,7.0,23,6,6,3,7,6.0,0
854,0,0,0,25,11,6.0,6.0,9.0,2,8.0,7.0,5.0,9.0,23,6,6,3,7,6.0,0
855,0,0,1,24,11,6.0,5.0,7.0,6,6.0,6.0,6.0,8.0,23,6,6,3,7,6.0,1
936,0,1,0,28,6,7.0,6.0,6.0,4,6.0,6.0,7.0,7.0,34,2,5,7,6,6.0,1
937,0,0,1,26,6,5.0,6.0,6.0,2,7.0,6.0,4.0,8.0,34,2,5,7,6,6.0,0
938,0,0,0,26,6,7.0,,7.0,3,7.0,6.0,,8.0,34,2,5,7,6,7.0,1
939,0,0,1,29,6,4.0,7.0,6.0,2,7.0,4.0,7.0,7.0,34,2,5,7,6,7.0,0
940,0,0,1,39,6,10.0,,10.0,2,10.0,10.0,,,34,2,5,7,6,7.0,1
941,0,0,1,28,6,6.0,3.0,7.0,2,8.0,4.0,7.0,5.0,34,2,5,7,6,7.0,0
942,0,0,0,30,6,5.0,4.0,7.0,6,8.0,4.0,7.0,7.0,34,2,5,7,6,7.0,0
943,0,0,0,22,6,7.0,6.0,7.0,4,8.0,7.0,,8.0,34,2,5,7,6,7.0,1
944,0,0,1,32,6,8.0,9.0,7.0,2,8.0,5.0,6.0,10.0,34,2,5,7,6,7.0,1
945,0,0,1,26,6,7.0,7.0,8.0,2,9.0,6.0,7.0,7.0,34,2,5,7,6,7.0,0
946,0,0,1,27,6,6.0,5.0,8.0,2,7.0,6.0,6.0,6.0,34,2,5,7,6,7.0,0
947,0,1,0,25,6,7.0,7.0,7.0,1,8.0,7.0,8.0,9.0,34,2,5,7,6,7.0,1
948,0,0,0,22,6,3.0,,3.0,3,7.0,8.0,4.0,8.0,34,2,5,7,6,7.0,0
949,0,1,1,21,6,9.0,9.0,9.0,2,9.0,9.0,9.0,9.0,34,2,5,7,6,7.0,1
950,0,0,1,24,6,6.0,8.0,7.0,2,8.0,7.0,5.0,7.0,34,2,5,7,6,7.0,0
951,0,1,0,25,6,8.0,7.0,10.0,4,8.0,8.0,8.0,8.0,34,2,5,7,6,7.0,1
952,0,1,1,28,6,7.0,3.0,6.0,2,8.0,6.0,7.0,8.0,34,2,5,7,6,7.0,1
953,0,0,0,27,6,5.0,4.0,4.0,4,8.0,3.0,6.0,8.0,34,2,5,7,6,7.0,0
954,0,1,0,28,11,7.0,5.0,8.0,4,7.0,8.0,7.0,7.0,22,2,2,2,6,7.0,1
955,0,0,1,26,11,4.0,5.0,6.0,2,5.0,4.0,5.0,6.0,22,2,2,2,6,7.0,0
956,0,0,0,26,11,7.0,,7.0,3,7.0,7.0,,6.0,22,2,2,2,6,7.0,0
