,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
323,423,0,0,0,23,2,8.0,8.0,8.0,1,8.0,8.0,9.0,9.0,25,2,9,7,7,7.0,1
324,424,0,0,0,25,2,3.0,4.0,8.0,4,9.0,5.0,8.0,7.0,26,2,7,8,6,7.0,0
327,427,0,0,1,24,2,5.0,4.0,5.0,2,5.0,6.0,5.0,4.0,26,2,7,8,6,7.0,1
328,428,0,0,1,24,2,9.0,7.0,7.0,2,7.0,7.0,6.0,5.0,26,2,7,8,6,7.0,1
329,429,0,0,1,28,2,7.0,7.0,7.0,2,8.0,7.0,7.0,7.0,26,2,7,8,6,7.0,1
330,430,0,0,1,26,2,6.0,7.0,7.0,2,8.0,6.0,9.0,6.0,26,2,7,8,6,7.0,0
331,431,0,0,1,30,2,5.0,4.0,6.0,2,6.0,6.0,8.0,5.0,26,2,7,8,6,7.0,1
332,432,0,0,1,22,2,6.0,4.0,8.0,2,7.0,6.0,9.0,7.0,26,2,7,8,6,7.0,0
333,433,0,1,0,25,2,8.0,5.0,8.0,4,7.0,8.0,10.0,7.0,26,2,7,8,6,7.0,1
335,435,0,1,1,23,2,5.0,2.0,6.0,2,8.0,5.0,5.0,5.0,26,2,7,8,6,7.0,1
336,436,0,0,1,21,2,6.0,5.0,6.0,2,6.0,6.0,5.0,7.0,26,2,7,8,6,7.0,1
337,437,0,0,1,28,2,6.0,6.0,8.0,2,8.0,7.0,8.0,7.0,26,2,7,8,6,7.0,0
338,438,0,0,1,28,2,7.0,6.0,8.0,2,7.0,9.0,7.0,6.0,26,2,7,8,6,7.0,0
339,439,0,0,0,23,2,7.0,7.0,9.0,1,9.0,6.0,9.0,8.0,26,2,7,8,6,7.0,1
340,440,0,0,0,25,3,1.0,3.0,6.0,4,8.0,4.0,6.0,7.0,27,2,5,8,7,4.0,0
343,443,0,0,1,24,3,4.0,4.0,6.0,2,7.0,4.0,6.0,3.0,27,2,5,8,7,4.0,0
344,444,0,1,1,24,3,6.0,5.0,5.0,2,6.0,5.0,7.0,5.0,27,2,5,8,7,4.0,1
345,445,0,0,1,28,3,7.0,6.0,7.0,2,6.0,6.0,5.0,6.0,27,2,5,8,7,4.0,1
346,446,0,0,1,26,3,7.0,7.0,8.0,2,9.0,6.0,9.0,8.0,27,2,5,8,7,4.0,0
348,448,0,0,1,22,3,4.0,4.0,6.0,2,6.0,3.0,4.0,5.0,27,2,5,8,7,4.0,0
349,449,0,0,0,25,3,7.0,3.0,8.0,4,8.0,6.0,8.0,6.0,27,2,5,8,7,4.0,0
351,451,0,0,1,23,3,7.0,7.0,9.0,2,9.0,2.0,7.0,3.0,27,2,5,8,7,4.0,0
352,452,0,1,1,21,3,6.0,5.0,7.0,2,6.0,5.0,6.0,7.0,27,2,5,8,7,4.0,1
353,453,0,0,1,28,3,7.0,7.0,8.0,2,8.0,7.0,8.0,7.0,27,2,5,8,7,4.0,0
354,454,0,0,1,28,3,7.0,6.0,8.0,2,7.0,6.0,8.0,6.0,27,2,5,8,7,4.0,0
356,456,0,0,0,25,1,3.0,7.0,9.0,4,10.0,8.0,10.0,9.0,23,1,8,1,2,7.0,0
359,459,0,0,0,24,1,5.0,2.0,6.0,2,7.0,4.0,7.0,6.0,23,1,8,1,2,7.0,0
360,460,0,0,0,24,1,7.0,5.0,6.0,2,6.0,7.0,6.0,7.0,23,1,8,1,2,7.0,1
361,461,0,0,0,28,1,7.0,7.0,6.0,2,7.0,6.0,7.0,9.0,23,1,8,1,2,7.0,1
362,462,0,0,0,26,1,8.0,7.0,8.0,2,8.0,8.0,8.0,10.0,23,1,8,1,2,7.0,1
363,463,0,0,0,30,1,6.0,6.0,7.0,2,7.0,6.0,6.0,6.0,23,1,8,1,2,7.0,1
365,465,0,1,0,25,1,8.0,4.0,7.0,4,7.0,8.0,8.0,8.0,23,1,8,1,2,7.0,1
367,467,0,0,0,23,1,8.0,7.0,8.0,2,8.0,6.0,7.0,6.0,23,1,8,1,2,7.0,0
368,468,0,0,0,21,1,5.0,5.0,7.0,2,7.0,7.0,7.0,7.0,23,1,8,1,2,7.0,0
369,469,0,0,0,28,1,6.0,6.0,9.0,2,9.0,6.0,9.0,8.0,23,1,8,1,2,7.0,0
370,470,0,0,0,28,1,6.0,6.0,8.0,2,9.0,6.0,8.0,7.0,23,1,8,1,2,7.0,0
371,471,0,1,1,23,1,10.0,10.0,10.0,1,10.0,8.0,10.0,10.0,23,1,8,1,2,7.0,1
372,472,0,0,0,25,1,3.0,4.0,10.0,4,9.0,3.0,4.0,10.0,24,3,6,4,2,1.0,0
374,474,0,0,0,23,1,6.0,5.0,9.0,4,8.0,4.0,6.0,6.0,24,3,6,4,2,1.0,0
375,475,0,0,0,24,1,6.0,3.0,7.0,2,7.0,3.0,5.0,7.0,24,3,6,4,2,1.0,0
376,476,0,0,0,24,1,5.0,4.0,5.0,2,5.0,8.0,5.0,5.0,24,3,6,4,2,1.0,1
377,477,0,0,0,28,1,5.0,5.0,7.0,2,5.0,5.0,6.0,5.0,24,3,6,4,2,1.0,0
378,478,0,0,0,26,1,8.0,6.0,8.0,2,7.0,6.0,7.0,9.0,24,3,6,4,2,1.0,0
379,479,0,1,0,30,1,5.0,6.0,7.0,2,6.0,3.0,5.0,5.0,24,3,6,4,2,1.0,1
380,480,0,0,0,22,1,4.0,3.0,5.0,2,5.0,3.0,5.0,6.0,24,3,6,4,2,1.0,0
381,481,0,0,0,25,1,7.0,5.0,8.0,4,7.0,7.0,4.0,8.0,24,3,6,4,2,1.0,0
383,483,0,0,0,23,1,9.0,9.0,8.0,2,8.0,1.0,8.0,8.0,24,3,6,4,2,1.0,0
384,484,0,0,0,21,1,5.0,5.0,6.0,2,6.0,4.0,7.0,6.0,24,3,6,4,2,1.0,0
385,485,0,0,0,28,1,6.0,6.0,8.0,2,8.0,5.0,9.0,7.0,24,3,6,4,2,1.0,0
386,486,0,0,0,28,1,6.0,5.0,8.0,2,7.0,3.0,7.0,8.0,24,3,6,4,2,1.0,0
387,487,0,0,0,23,1,8.0,9.0,9.0,1,10.0,5.0,10.0,9.0,24,3,6,4,2,1.0,0
388,776,0,0,0,29,11,6.0,5.0,6.0,3,6.0,7.0,9.0,7.0,23,2,10,9,3,7.0,1
389,777,0,0,0,22,11,7.0,5.0,8.0,6,7.0,8.0,7.0,7.0,23,2,10,9,3,7.0,1
390,778,0,0,0,27,11,5.0,3.0,4.0,1,5.0,6.0,4.0,6.0,23,2,10,9,3,7.0,0
392,780,0,1,1,26,11,8.0,5.0,6.0,2,7.0,8.0,7.0,7.0,23,2,10,9,3,7.0,1
393,781,0,0,1,21,11,8.0,6.0,8.0,2,8.0,9.0,9.0,10.0,23,2,10,9,3,7.0,1
394,782,0,0,1,22,11,6.0,5.0,8.0,2,7.0,7.0,7.0,5.0,23,2,10,9,3,7.0,1
395,783,0,0,1,22,11,5.0,5.0,7.0,2,6.0,7.0,4.0,5.0,23,2,10,9,3,7.0,0
396,784,0,0,1,25,11,7.0,5.0,10.0,2,8.0,8.0,10.0,8.0,23,2,10,9,3,7.0,0
397,785,0,0,0,24,11,6.0,5.0,6.0,6,6.0,8.0,7.0,7.0,23,2,10,9,3,7.0,1
398,786,0,0,0,29,11,5.0,5.0,7.0,3,7.0,4.0,6.0,6.0,22,2,10,10,9,7.0,0
399,787,0,0,0,22,11,5.0,1.0,10.0,6,7.0,5.0,4.0,5.0,22,2,10,10,9,7.0,0
400,788,0,0,0,27,11,4.0,4.0,6.0,1,6.0,5.0,5.0,5.0,22,2,10,10,9,7.0,0
402,790,0,0,1,26,11,7.0,4.0,8.0,2,7.0,5.0,5.0,5.0,22,2,10,10,9,1.0,0
403,791,0,1,1,21,11,9.0,6.0,9.0,2,8.0,6.0,8.0,6.0,22,2,10,10,9,1.0,1
404,792,0,0,1,22,11,6.0,7.0,8.0,2,8.0,5.0,7.0,7.0,22,2,10,10,9,1.0,0
405,793,0,0,1,22,11,5.0,5.0,8.0,2,6.0,6.0,6.0,6.0,22,2,10,10,9,1.0,0
406,794,0,0,1,25,11,5.0,5.0,6.0,2,6.0,7.0,6.0,8.0,22,2,10,10,9,1.0,0
407,795,0,0,0,24,11,6.0,5.0,8.0,6,7.0,6.0,5.0,6.0,22,2,10,10,9,1.0,1
408,796,0,1,0,29,3,6.0,6.0,8.0,3,7.0,5.0,8.0,8.0,29,6,3,10,4,1.0,1
409,797,0,0,1,22,3,6.0,6.0,6.0,6,5.0,6.0,7.0,10.0,29,6,3,10,4,1.0,0
410,798,0,0,0,27,3,4.0,4.0,6.0,1,5.0,3.0,6.0,4.0,29,6,3,10,4,1.0,0
412,800,0,0,0,26,3,7.0,5.0,6.0,2,6.0,6.0,6.0,8.0,29,6,3,10,4,1.0,0
413,801,0,0,0,21,3,2.0,1.0,8.0,2,6.0,4.0,5.0,6.0,29,6,3,10,4,1.0,0
414,802,0,0,0,22,3,5.0,5.0,8.0,2,7.0,5.0,5.0,6.0,29,6,3,10,4,1.0,0
415,803,0,0,0,22,3,5.0,5.0,7.0,2,6.0,4.0,7.0,6.0,29,6,3,10,4,1.0,0
416,804,0,0,0,25,3,5.0,5.0,8.0,2,8.0,6.0,7.0,7.0,29,6,3,10,4,1.0,0
417,805,0,0,1,24,3,5.0,5.0,6.0,6,7.0,5.0,5.0,6.0,29,6,3,10,4,1.0,1
419,807,0,0,0,22,7,1.0,2.0,6.0,6,5.0,0.0,3.0,4.0,28,2,1,5,5,1.0,0
420,808,0,0,0,27,7,5.0,2.0,6.0,1,6.0,4.0,5.0,5.0,28,2,1,5,5,9.0,0
421,809,0,0,1,28,7,4.0,3.0,8.0,2,8.0,2.0,6.0,4.0,28,2,1,5,5,9.0,0
422,810,0,0,1,26,7,6.0,5.0,8.0,2,9.0,5.0,5.0,7.0,28,2,1,5,5,9.0,0
423,811,0,1,1,21,7,8.0,2.0,6.0,2,8.0,6.0,7.0,7.0,28,2,1,5,5,9.0,1
424,812,0,0,1,22,7,6.0,5.0,8.0,2,7.0,5.0,6.0,5.0,28,2,1,5,5,9.0,0
425,813,0,0,1,22,7,3.0,5.0,7.0,2,7.0,3.0,6.0,3.0,28,2,1,5,5,9.0,0
426,814,0,0,1,25,7,7.0,7.0,9.0,2,10.0,5.0,8.0,7.0,28,2,1,5,5,9.0,0
427,815,0,1,0,24,7,6.0,7.0,7.0,6,8.0,6.0,5.0,6.0,28,2,1,5,5,9.0,1
428,816,0,0,1,29,1,8.0,5.0,8.0,3,8.0,9.0,7.0,8.0,26,3,1,1,5,9.0,1
429,817,0,1,0,22,1,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,26,3,1,1,5,9.0,1
430,818,0,0,0,27,1,7.0,4.0,7.0,1,6.0,8.0,5.0,5.0,26,3,1,1,5,9.0,1
432,820,0,0,0,26,1,7.0,7.0,6.0,2,7.0,8.0,6.0,5.0,26,3,1,1,5,9.0,0
434,822,0,0,0,22,1,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,26,3,1,1,5,9.0,1
435,823,0,0,0,22,1,7.0,5.0,7.0,2,7.0,7.0,5.0,6.0,26,3,1,1,5,9.0,1
436,824,0,1,0,25,1,9.0,8.0,9.0,2,9.0,10.0,7.0,9.0,26,3,1,1,5,9.0,1
437,825,0,0,0,24,1,6.0,5.0,5.0,6,6.0,6.0,5.0,4.0,26,3,1,1,5,9.0,1
438,826,0,0,0,29,1,5.0,4.0,6.0,3,7.0,2.0,6.0,5.0,24,4,1,3,6,9.0,0
439,827,0,1,0,22,1,5.0,5.0,5.0,6,5.0,5.0,5.0,5.0,24,4,1,3,6,9.0,1
460,848,0,0,0,27,11,6.0,3.0,7.0,1,6.0,6.0,5.0,7.0,23,6,6,3,7,6.0,0
461,849,0,0,0,28,11,5.0,2.0,6.0,2,5.0,5.0,6.0,8.0,23,6,6,3,7,6.0,0
462,850,0,0,0,26,11,7.0,8.0,7.0,2,7.0,7.0,7.0,7.0,23,6,6,3,7,6.0,0
463,851,0,0,0,21,11,7.0,6.0,8.0,2,9.0,8.0,8.0,9.0,23,6,6,3,7,6.0,1
464,852,0,0,0,22,11,7.0,7.0,7.0,2,7.0,5.0,6.0,7.0,23,6,6,3,7,6.0,0
465,853,0,0,0,22,11,6.0,5.0,8.0,2,7.0,6.0,6.0,7.0,23,6,6,3,7,6.0,0
466,854,0,0,0,25,11,6.0,6.0,9.0,2,8.0,7.0,5.0,9.0,23,6,6,3,7,6.0,0
467,855,0,0,1,24,11,6.0,5.0,7.0,6,6.0,6.0,6.0,8.0,23,6,6,3,7,6.0,1
468,936,0,1,0,28,6,7.0,6.0,6.0,4,6.0,6.0,7.0,7.0,34,2,5,7,6,6.0,1
469,937,0,0,1,26,6,5.0,6.0,6.0,2,7.0,6.0,4.0,8.0,34,2,5,7,6,6.0,0
471,939,0,0,1,29,6,4.0,7.0,6.0,2,7.0,4.0,7.0,7.0,34,2,5,7,6,7.0,0
473,941,0,0,1,28,6,6.0,3.0,7.0,2,8.0,4.0,7.0,5.0,34,2,5,7,6,7.0,0
474,942,0,0,0,30,6,5.0,4.0,7.0,6,8.0,4.0,7.0,7.0,34,2,5,7,6,7.0,0
476,944,0,0,1,32,6,8.0,9.0,7.0,2,8.0,5.0,6.0,10.0,34,2,5,7,6,7.0,1
477,945,0,0,1,26,6,7.0,7.0,8.0,2,9.0,6.0,7.0,7.0,34,2,5,7,6,7.0,0
478,946,0,0,1,27,6,6.0,5.0,8.0,2,7.0,6.0,6.0,6.0,34,2,5,7,6,7.0,0
479,947,0,1,0,25,6,7.0,7.0,7.0,1,8.0,7.0,8.0,9.0,34,2,5,7,6,7.0,1
481,949,0,1,1,21,6,9.0,9.0,9.0,2,9.0,9.0,9.0,9.0,34,2,5,7,6,7.0,1
482,950,0,0,1,24,6,6.0,8.0,7.0,2,8.0,7.0,5.0,7.0,34,2,5,7,6,7.0,0
483,951,0,1,0,25,6,8.0,7.0,10.0,4,8.0,8.0,8.0,8.0,34,2,5,7,6,7.0,1
484,952,0,1,1,28,6,7.0,3.0,6.0,2,8.0,6.0,7.0,8.0,34,2,5,7,6,7.0,1
485,953,0,0,0,27,6,5.0,4.0,4.0,4,8.0,3.0,6.0,8.0,34,2,5,7,6,7.0,0
486,954,0,1,0,28,11,7.0,5.0,8.0,4,7.0,8.0,7.0,7.0,22,2,2,2,6,7.0,1
487,955,0,0,1,26,11,4.0,5.0,6.0,2,5.0,4.0,5.0,6.0,22,2,2,2,6,7.0,0
489,957,0,1,1,29,11,6.0,6.0,9.0,2,9.0,6.0,6.0,9.0,22,2,2,2,6,7.0,1
491,959,0,1,1,28,11,8.0,9.0,8.0,2,9.0,8.0,8.0,8.0,22,2,2,2,6,14.0,1
492,960,0,0,0,30,11,5.0,4.0,7.0,6,6.0,8.0,5.0,5.0,22,2,2,2,6,14.0,0
494,962,0,0,1,32,11,5.0,6.0,5.0,2,6.0,4.0,6.0,6.0,22,2,2,2,6,14.0,0
495,963,0,0,1,26,11,6.0,5.0,7.0,2,7.0,6.0,7.0,7.0,22,2,2,2,6,14.0,0
496,964,0,0,1,27,11,7.0,7.0,6.0,2,6.0,6.0,6.0,6.0,22,2,2,2,6,14.0,0
497,965,0,1,0,25,11,7.0,7.0,7.0,1,8.0,8.0,7.0,8.0,22,2,2,2,6,14.0,1
499,967,0,1,1,21,11,6.5,7.0,8.0,2,8.0,6.0,9.0,8.0,22,2,2,2,6,14.0,1
500,968,0,0,1,24,11,5.0,3.0,6.0,2,7.0,9.0,5.0,6.0,22,2,2,2,6,7.0,0
501,969,0,0,0,25,11,7.0,4.0,10.0,4,8.0,7.0,5.0,7.0,22,2,2,2,6,7.0,1
502,970,0,0,1,28,11,5.0,8.0,7.0,2,8.0,6.0,9.0,6.0,22,2,2,2,6,7.0,0
503,971,0,0,0,27,11,5.0,5.0,7.0,4,7.0,6.0,6.0,5.0,22,2,2,2,6,7.0,0
504,972,0,0,0,28,11,5.0,3.0,5.0,4,6.0,7.0,5.0,6.0,23,3,1,4,7,7.0,0
505,973,0,0,0,26,11,4.0,6.0,6.0,2,7.0,5.0,4.0,4.0,23,3,1,4,7,7.0,0
507,975,0,0,0,29,11,6.0,5.0,7.0,2,8.0,8.0,6.0,7.0,23,3,1,4,7,7.0,0
509,977,0,0,0,28,11,5.0,4.0,4.0,2,3.0,4.0,2.0,4.0,23,3,1,4,7,7.0,0
510,978,0,0,0,30,11,7.0,8.0,8.0,6,7.0,8.0,8.0,7.0,23,3,1,4,7,7.0,1
512,980,0,0,0,32,11,5.0,5.0,5.0,2,6.0,5.0,6.0,3.0,23,3,1,4,7,7.0,0
513,981,0,0,0,26,11,6.0,6.0,7.0,2,6.0,6.0,6.0,6.0,23,3,1,4,7,7.0,0
514,982,0,0,0,27,11,5.0,4.0,8.0,2,6.0,6.0,4.0,6.0,23,3,1,4,7,7.0,0
515,983,0,0,0,25,11,5.0,6.0,8.0,1,8.0,5.0,4.0,6.0,23,3,1,4,7,7.0,0
517,985,0,1,0,21,11,5.5,5.0,7.0,2,6.5,6.5,5.0,5.0,23,3,1,4,7,7.0,1
518,986,0,0,0,24,11,5.0,3.0,7.0,2,5.0,7.0,4.0,5.0,23,3,1,4,7,7.0,0
519,987,0,1,0,25,11,7.0,3.0,10.0,4,8.0,7.0,8.0,8.0,23,3,1,4,7,7.0,1
521,989,0,0,0,27,11,3.0,3.0,4.0,4,5.0,4.0,2.0,2.0,23,3,1,4,7,5.0,0
522,990,0,0,1,28,5,8.0,9.0,7.0,4,8.0,7.0,6.0,8.0,26,4,8,8,5,5.0,0
523,991,0,0,0,26,5,5.0,5.0,7.0,2,7.0,4.0,5.0,6.0,26,4,8,8,5,5.0,0
524,992,0,0,0,26,5,9.0,8.0,9.0,3,9.0,8.0,8.0,9.0,26,4,8,8,5,5.0,1
525,993,0,0,0,29,5,6.0,7.0,7.0,2,8.0,5.0,7.0,6.0,26,4,8,8,5,5.0,0
527,995,0,0,0,28,5,8.0,9.0,7.0,2,8.0,6.0,8.0,8.0,26,4,8,8,5,5.0,1
528,996,0,0,0,30,5,6.0,4.0,8.0,6,8.0,4.0,6.0,8.0,26,4,8,8,5,5.0,0
530,998,0,0,0,32,5,4.0,3.0,4.0,2,4.0,4.0,6.0,4.0,26,4,8,8,5,1.0,0
531,999,0,0,0,26,5,6.0,6.0,7.0,2,8.0,5.0,7.0,6.0,26,4,8,8,5,1.0,0
532,1000,0,1,0,27,5,8.0,4.0,8.0,2,7.0,6.0,7.0,7.0,26,4,8,8,5,1.0,1
533,1001,0,0,0,25,5,5.0,6.0,9.0,1,8.0,5.0,5.0,9.0,26,4,8,8,5,1.0,0
534,1002,0,0,0,22,5,9.0,8.0,10.0,3,10.0,8.0,9.0,6.0,26,4,8,8,5,1.0,1
535,1003,0,1,0,21,5,6.0,5.0,8.0,2,9.0,6.0,6.0,7.0,26,4,8,8,5,1.0,1
536,1004,0,1,0,24,5,7.0,7.0,8.0,2,7.0,7.0,4.0,7.0,26,4,8,8,5,1.0,1
537,1005,0,0,1,25,5,7.0,5.0,10.0,4,7.0,7.0,7.0,7.0,26,4,8,8,5,1.0,1
539,1007,0,0,1,27,5,5.0,7.0,6.0,4,5.0,3.0,3.0,5.0,26,4,8,8,5,1.0,0
540,1008,0,0,1,28,10,5.0,5.0,7.0,4,7.0,6.0,7.0,7.0,27,4,3,1,7,2.0,0
541,1009,0,0,0,26,10,5.0,4.0,8.0,2,7.0,5.0,6.0,5.0,27,4,3,1,7,2.0,0
543,1011,0,0,0,29,10,4.0,6.0,6.0,2,7.0,4.0,6.0,4.0,27,4,3,1,7,2.0,0
545,1013,0,0,0,28,10,6.0,5.0,4.0,2,6.0,5.0,5.0,7.0,27,4,3,1,7,2.0,0
546,1014,0,0,0,30,10,6.0,4.0,9.0,6,8.0,6.0,8.0,7.0,27,4,3,1,7,2.0,0
548,1016,0,1,0,32,10,10.0,10.0,9.0,2,8.0,10.0,7.0,7.0,27,4,3,1,7,2.0,1
549,1017,0,0,0,26,10,6.0,6.0,8.0,2,8.0,7.0,7.0,6.0,27,4,3,1,7,2.0,0
550,1018,0,0,0,27,10,8.0,4.0,9.0,2,8.0,6.0,7.0,6.0,27,4,3,1,7,2.0,0
551,1019,0,1,0,25,10,5.0,7.0,9.0,1,9.0,6.0,5.0,6.0,27,4,3,1,7,2.0,1
552,1020,0,0,0,22,10,5.0,4.0,10.0,3,7.0,8.0,10.0,3.0,27,4,3,1,7,2.0,0
553,1021,0,0,0,21,10,5.0,2.0,8.0,2,8.0,6.0,6.0,5.5,27,4,3,1,7,2.0,0
554,1022,0,0,0,24,10,6.0,2.0,8.0,2,8.0,6.0,6.0,7.0,27,4,3,1,7,2.0,0
555,1023,0,1,1,25,10,7.0,5.0,10.0,4,7.0,7.0,7.0,7.0,27,4,3,1,7,2.0,1
557,1025,0,0,1,27,10,4.0,5.0,5.0,4,6.0,5.0,5.0,3.0,27,4,3,1,7,2.0,0
558,1026,0,0,0,28,6,8.0,6.0,8.0,4,8.0,9.0,8.0,8.0,28,2,6,9,5,11.0,1
559,1027,0,0,1,26,6,6.0,7.0,6.0,2,6.0,6.0,6.0,8.0,28,2,6,9,5,11.0,1
561,1029,0,0,1,29,6,6.0,7.0,7.0,2,8.0,7.0,8.0,7.0,28,2,6,9,5,11.0,0
563,1031,0,1,1,28,6,9.0,8.0,7.0,2,7.0,8.0,5.0,5.0,28,2,6,9,5,11.0,1
564,1032,0,0,0,30,6,8.0,8.0,8.0,6,9.0,9.0,9.0,9.0,28,2,6,9,5,11.0,1
566,1034,0,0,1,32,6,9.0,9.0,9.0,2,7.0,10.0,8.0,8.0,28,2,6,9,5,11.0,1
567,1035,0,0,1,26,6,8.0,8.0,8.0,2,8.0,8.0,8.0,8.0,28,2,6,9,5,11.0,1
568,1036,0,1,1,27,6,8.0,6.0,6.0,2,7.0,8.0,7.0,7.0,28,2,6,9,5,11.0,1
569,1037,0,0,0,25,6,7.0,5.0,7.0,1,9.0,8.0,10.0,8.0,28,2,6,9,5,11.0,1
570,1038,0,0,0,22,6,3.0,9.0,5.0,3,6.0,9.0,10.0,3.0,28,2,6,9,5,11.0,0
571,1039,0,0,1,21,6,9.0,8.0,9.0,2,9.0,10.0,9.0,9.0,28,2,6,9,5,11.0,1
572,1040,0,1,1,24,6,7.0,6.0,7.0,2,6.0,8.0,6.0,7.0,28,2,6,9,5,11.0,1
573,1041,0,0,0,25,6,8.0,5.0,10.0,4,8.0,8.0,8.0,6.0,28,2,6,9,5,11.0,1
574,1042,0,0,1,28,6,4.0,5.0,5.0,2,8.0,5.0,10.0,5.0,28,2,6,9,5,11.0,0
575,1043,0,0,0,27,6,4.0,3.0,4.0,4,7.0,4.0,8.0,6.0,28,2,6,9,5,11.0,0
576,1044,0,1,0,28,9,8.0,6.0,9.0,4,8.0,9.0,6.0,8.0,25,6,2,7,7,11.0,1
577,1045,0,0,0,26,9,4.0,4.0,6.0,2,5.0,4.0,5.0,6.0,25,6,2,7,7,11.0,0
579,1047,0,0,0,29,9,5.0,7.0,6.0,2,6.0,5.0,6.0,5.0,25,6,2,7,7,11.0,0
581,1049,0,1,0,28,9,8.0,2.0,8.0,2,7.0,4.0,3.0,4.0,25,6,2,7,7,11.0,1
582,1050,0,0,1,30,9,7.0,7.0,9.0,6,9.0,6.0,8.0,8.0,25,6,2,7,7,11.0,0
583,1051,0,0,0,22,9,9.0,8.0,8.0,4,8.0,9.0,7.0,9.0,25,6,2,7,7,11.0,1
584,1052,0,0,0,32,9,7.0,5.0,5.0,2,8.0,6.0,8.0,9.0,25,6,2,7,7,11.0,1
585,1053,0,0,0,26,9,5.0,3.0,7.0,2,6.0,6.0,6.0,6.0,25,6,2,7,7,11.0,0
586,1054,0,0,0,27,9,7.0,5.0,8.0,2,7.0,7.0,6.0,8.0,25,6,2,7,7,11.0,1
587,1055,0,1,0,25,9,7.0,6.0,7.0,1,7.0,8.0,7.0,6.0,25,6,2,7,7,11.0,1
589,1057,0,1,0,21,9,8.5,7.5,8.0,2,8.0,8.0,7.0,8.0,25,6,2,7,7,11.0,1
590,1058,0,0,0,24,9,6.0,4.0,7.0,2,6.0,6.0,5.0,7.0,25,6,2,7,7,11.0,0
591,1059,0,1,0,25,9,8.0,5.0,10.0,4,8.0,7.0,7.0,8.0,25,6,2,7,7,11.0,1
592,1060,0,0,0,28,9,5.0,7.0,8.0,2,9.0,6.0,6.0,8.0,25,6,2,7,7,11.0,0
593,1061,0,0,0,27,9,5.0,3.0,6.0,4,5.0,5.0,5.0,5.0,25,6,2,7,7,11.0,0
594,1062,0,0,0,28,8,6.0,5.0,7.0,4,7.0,7.0,7.0,7.0,35,3,1,5,6,5.0,1
595,1063,0,0,0,26,8,6.0,5.0,7.0,2,8.0,7.0,7.0,6.0,35,3,1,5,6,5.0,1
597,1065,0,0,0,29,8,6.0,4.0,6.0,2,7.0,7.0,8.0,6.0,35,3,1,5,6,5.0,1
599,1067,0,1,0,28,8,9.0,9.0,7.0,2,8.0,6.0,9.0,8.0,35,3,1,5,6,5.0,1
600,1068,0,0,0,30,8,6.0,6.0,9.0,6,8.0,5.0,8.0,8.0,35,3,1,5,6,5.0,0
602,1070,0,0,0,32,8,9.0,6.0,9.0,2,8.0,10.0,5.0,8.0,35,3,1,5,6,5.0,1
603,1071,0,0,0,26,8,7.0,8.0,8.0,2,8.0,8.0,8.0,8.0,35,3,1,5,6,5.0,1
604,1072,0,0,0,27,8,7.0,5.0,6.0,2,6.0,7.0,7.0,7.0,35,3,1,5,6,5.0,1
605,1073,0,0,0,25,8,6.0,8.0,9.0,1,8.0,8.0,5.0,7.0,35,3,1,5,6,5.0,1
606,1074,0,0,1,22,8,10.0,10.0,10.0,3,10.0,10.0,10.0,10.0,35,3,1,5,6,5.0,1
607,1075,0,1,0,21,8,8.0,6.5,10.0,2,9.0,9.0,7.0,8.0,35,3,1,5,6,5.0,1
608,1076,0,0,0,24,8,6.0,4.0,7.0,2,5.0,6.0,6.0,7.0,35,3,1,5,6,5.0,0
609,1077,0,0,0,25,8,8.0,5.0,10.0,4,8.0,7.0,7.0,7.0,35,3,1,5,6,5.0,1
611,1079,0,0,0,27,8,6.0,8.0,7.0,4,6.0,3.0,5.0,7.0,35,3,1,5,6,5.0,0
612,1080,0,0,0,28,10,5.0,5.0,7.0,4,6.0,6.0,6.0,6.0,32,3,1,1,7,2.0,0
613,1081,0,0,0,26,10,5.0,4.0,7.0,2,6.0,5.0,6.0,6.0,32,3,1,1,7,2.0,0
614,1082,0,0,1,26,10,8.0,8.0,7.0,3,8.0,7.0,8.0,8.0,32,3,1,1,7,2.0,1
615,1083,0,0,0,29,10,7.0,6.0,7.0,2,7.0,7.0,6.0,7.0,32,3,1,1,7,2.0,1
617,1085,0,0,0,28,10,7.0,7.0,6.0,2,7.0,4.0,7.0,7.0,32,3,1,1,7,2.0,0
618,1086,0,0,0,30,10,6.0,5.0,8.0,6,9.0,5.0,7.0,8.0,32,3,1,1,7,2.0,0
620,1088,0,0,0,32,10,7.0,4.0,8.0,2,7.0,9.0,5.0,5.0,32,3,1,1,7,2.0,1
621,1089,0,0,0,26,10,7.0,7.0,7.0,2,9.0,7.0,8.0,8.0,32,3,1,1,7,2.0,0
622,1090,0,0,0,27,10,6.0,5.0,6.0,2,6.0,6.0,6.0,6.0,32,3,1,1,7,2.0,0
623,1091,0,1,0,25,10,6.0,9.0,9.0,1,9.0,7.0,7.0,8.0,32,3,1,1,7,2.0,1
624,1092,0,0,1,22,10,10.0,8.0,10.0,3,10.0,10.0,8.0,8.0,32,3,1,1,7,2.0,1
