,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
157,257.0,0.0,0.0,0.0,25.0,11.0,7.0,7.0,7.0,4.0,6.0,7.0,6.0,5.0,27.0,2.0,2.0,3.0,5.0,9.0,1.0
158,258.0,0.0,0.0,0.0,27.0,11.0,8.5,5.529150471960023,7.245558375634518,1.0,7.291772473336719,7.0,6.600160470714095,9.0,27.0,2.0,2.0,3.0,5.0,9.0,1.0
159,259.0,0.0,0.0,1.0,23.0,11.0,6.0,6.0,5.0,2.0,7.0,7.0,6.0,6.0,27.0,2.0,2.0,3.0,5.0,9.0,1.0
160,260.0,0.0,0.0,1.0,21.0,11.0,4.0,2.0,7.0,2.0,9.0,7.0,6.0,5.0,27.0,2.0,2.0,3.0,5.0,9.0,0.0
161,261.0,0.0,0.0,1.0,28.0,11.0,7.0,7.0,8.0,2.0,8.0,8.0,7.0,8.0,27.0,2.0,2.0,3.0,5.0,9.0,0.0
162,262.0,0.0,0.0,1.0,28.0,11.0,7.0,8.0,7.0,2.0,8.0,8.0,7.0,7.0,27.0,2.0,2.0,3.0,5.0,9.0,1.0
163,263.0,0.0,0.0,0.0,23.0,11.0,8.0,6.0,9.0,1.0,9.0,8.0,8.0,8.0,27.0,2.0,2.0,3.0,5.0,9.0,1.0
164,264.0,0.0,0.0,0.0,25.0,11.0,3.0,4.0,10.0,4.0,9.0,8.0,8.0,9.0,25.0,2.0,10.0,2.0,5.0,9.0,0.0
165,265.0,0.0,0.0,0.0,30.0,11.0,5.0,5.529150471960023,5.0,4.0,5.0,5.0,5.0,5.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
166,266.0,0.0,0.0,0.0,23.0,11.0,8.0,5.529150471960023,9.0,4.0,7.0,8.0,5.0,7.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
167,267.0,0.0,0.0,1.0,24.0,11.0,6.0,1.0,5.0,2.0,6.0,8.0,5.0,6.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
168,268.0,0.0,0.0,1.0,24.0,11.0,7.0,4.0,6.0,2.0,6.0,7.0,5.0,7.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
169,269.0,0.0,0.0,1.0,28.0,11.0,7.0,6.0,6.0,2.0,6.0,7.0,6.0,7.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
170,270.0,0.0,0.0,1.0,26.0,11.0,9.5,8.0,8.0,2.0,7.0,10.0,7.0,8.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
171,271.0,0.0,0.0,1.0,30.0,11.0,6.0,2.0,7.0,2.0,5.0,6.0,5.0,5.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
172,272.0,0.0,0.0,1.0,22.0,11.0,8.0,5.0,8.0,2.0,7.0,9.0,6.600160470714095,8.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
173,273.0,0.0,0.0,0.0,25.0,11.0,8.0,5.0,8.0,4.0,7.0,9.0,6.0,8.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
174,274.0,0.0,0.0,0.0,27.0,11.0,8.0,5.529150471960023,7.245558375634518,1.0,7.291772473336719,7.0,6.600160470714095,6.513137755102041,25.0,2.0,10.0,2.0,5.0,9.0,1.0
175,275.0,0.0,0.0,1.0,23.0,11.0,3.0,2.0,4.0,2.0,7.0,6.0,2.0,6.0,25.0,2.0,10.0,2.0,5.0,9.0,0.0
176,276.0,0.0,0.0,1.0,21.0,11.0,7.0,6.0,7.0,2.0,7.0,8.0,6.0,7.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
177,277.0,0.0,0.0,1.0,28.0,11.0,8.0,7.0,8.0,2.0,8.0,9.0,8.0,8.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
178,278.0,0.0,0.0,1.0,28.0,11.0,7.0,5.0,9.0,2.0,9.0,8.0,7.0,9.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
179,279.0,0.0,0.0,0.0,23.0,11.0,9.0,8.0,9.0,1.0,8.0,8.0,9.0,10.0,25.0,2.0,10.0,2.0,5.0,9.0,1.0
180,280.0,0.0,0.0,0.0,25.0,11.0,3.0,4.0,9.0,4.0,9.0,8.0,7.0,8.0,23.0,2.0,2.0,4.0,7.0,9.0,0.0
181,281.0,0.0,0.0,0.0,30.0,11.0,5.0,5.529150471960023,5.0,4.0,5.0,5.0,5.0,5.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
182,282.0,0.0,0.0,0.0,23.0,11.0,7.0,5.529150471960023,8.0,4.0,8.0,7.0,8.0,9.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
183,283.0,0.0,0.0,1.0,24.0,11.0,5.0,2.0,5.0,2.0,7.0,6.0,5.0,5.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
184,284.0,0.0,0.0,1.0,24.0,11.0,9.0,7.0,7.0,2.0,7.0,8.0,7.0,8.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
185,285.0,0.0,0.0,1.0,28.0,11.0,8.0,7.0,6.0,2.0,8.0,7.0,6.0,7.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
186,286.0,0.0,0.0,1.0,26.0,11.0,9.5,8.0,9.0,2.0,9.0,10.0,7.0,10.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
187,287.0,0.0,0.0,1.0,30.0,11.0,6.0,6.0,6.0,2.0,6.0,5.0,6.0,6.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
188,288.0,0.0,0.0,1.0,22.0,11.0,9.0,8.0,8.0,2.0,7.0,9.0,6.600160470714095,9.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
189,289.0,0.0,0.0,0.0,25.0,11.0,8.0,8.0,8.0,4.0,7.0,9.0,7.0,7.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
190,290.0,0.0,0.0,0.0,27.0,11.0,8.0,5.529150471960023,7.245558375634518,1.0,7.291772473336719,8.0,6.600160470714095,6.513137755102041,23.0,2.0,2.0,4.0,7.0,9.0,1.0
191,291.0,0.0,0.0,1.0,23.0,11.0,6.0,2.0,3.0,2.0,5.0,7.0,3.0,5.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
192,292.0,0.0,0.0,1.0,21.0,11.0,7.0,6.0,7.0,2.0,7.0,8.0,6.0,7.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
193,293.0,0.0,0.0,1.0,28.0,11.0,8.0,8.0,9.0,2.0,9.0,9.0,8.0,9.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
194,294.0,0.0,0.0,1.0,28.0,11.0,7.0,6.0,8.0,2.0,7.0,8.0,7.0,8.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
195,295.0,0.0,0.0,0.0,23.0,11.0,9.0,8.0,9.0,1.0,8.0,8.0,9.0,9.0,23.0,2.0,2.0,4.0,7.0,9.0,1.0
196,296.0,0.0,0.0,0.0,25.0,3.0,5.0,5.0,8.0,4.0,6.0,9.0,7.0,8.0,22.0,3.0,1.0,5.0,5.0,9.0,0.0
197,297.0,0.0,0.0,0.0,30.0,3.0,8.0,5.529150471960023,8.0,4.0,8.0,8.0,8.0,8.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
198,298.0,0.0,0.0,0.0,23.0,3.0,9.0,5.529150471960023,9.0,4.0,8.0,8.0,8.0,9.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
199,299.0,0.0,0.0,0.0,24.0,3.0,6.0,5.0,6.0,2.0,5.0,7.0,3.0,7.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
200,300.0,0.0,0.0,0.0,24.0,3.0,7.0,5.0,7.0,2.0,7.0,9.0,6.0,7.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
201,301.0,0.0,0.0,0.0,28.0,3.0,8.0,7.0,8.0,2.0,7.0,8.0,6.0,8.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
202,302.0,0.0,1.0,0.0,26.0,3.0,9.5,9.0,8.0,2.0,8.0,9.0,7.0,8.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
203,303.0,0.0,0.0,0.0,30.0,3.0,7.0,5.0,5.0,2.0,6.0,7.0,4.0,6.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
204,304.0,0.0,0.0,0.0,22.0,3.0,7.0,7.0,8.0,2.0,5.0,8.0,6.600160470714095,6.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
205,305.0,0.0,0.0,0.0,25.0,3.0,7.0,0.0,8.0,4.0,7.0,8.0,7.0,7.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
206,306.0,0.0,1.0,0.0,27.0,3.0,8.0,6.0,7.245558375634518,1.0,7.291772473336719,8.0,6.600160470714095,7.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
207,307.0,0.0,0.0,0.0,23.0,3.0,6.0,3.0,4.0,2.0,4.0,8.0,5.0,7.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
208,308.0,0.0,0.0,0.0,21.0,3.0,7.0,7.0,7.0,2.0,7.0,8.0,6.0,6.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
209,309.0,0.0,0.0,0.0,28.0,3.0,8.0,7.0,8.0,2.0,8.0,8.0,8.0,8.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
210,310.0,0.0,0.0,0.0,28.0,3.0,8.0,7.0,9.0,2.0,8.0,9.0,8.0,9.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
211,311.0,0.0,0.0,0.0,23.0,3.0,10.0,8.0,8.0,1.0,9.0,9.0,9.0,10.0,22.0,3.0,1.0,5.0,5.0,9.0,1.0
212,312.0,0.0,0.0,0.0,25.0,11.0,1.0,3.0,6.0,4.0,3.0,5.0,3.0,4.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
213,313.0,0.0,0.0,0.0,30.0,11.0,8.0,5.529150471960023,8.0,4.0,8.0,8.0,8.0,8.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
214,314.0,0.0,0.0,0.0,23.0,11.0,4.0,5.529150471960023,8.0,4.0,7.0,3.0,8.0,5.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
215,315.0,0.0,0.0,1.0,24.0,11.0,5.0,5.0,4.0,2.0,5.0,4.0,6.0,4.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
216,316.0,0.0,1.0,1.0,24.0,11.0,7.0,5.0,6.0,2.0,7.0,7.0,7.0,6.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,1.0
217,317.0,0.0,1.0,1.0,28.0,11.0,7.0,6.0,8.0,2.0,6.0,8.0,6.0,7.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,1.0
218,318.0,0.0,0.0,1.0,26.0,11.0,7.0,7.0,7.0,2.0,6.0,6.0,7.0,8.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
219,319.0,0.0,0.0,1.0,30.0,11.0,6.0,2.0,6.0,2.0,5.0,5.0,7.0,6.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
220,320.0,0.0,0.0,1.0,22.0,11.0,5.0,3.0,8.0,2.0,9.0,6.0,9.0,5.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
221,321.0,0.0,0.0,0.0,25.0,11.0,7.0,5.0,8.0,4.0,8.0,7.0,6.0,7.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,1.0
222,322.0,0.0,0.0,0.0,27.0,11.0,7.0,5.529150471960023,7.245558375634518,1.0,7.291772473336719,6.0,6.600160470714095,6.513137755102041,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
223,323.0,0.0,0.0,1.0,23.0,11.0,6.0,3.0,8.0,2.0,5.0,5.0,3.0,3.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
224,324.0,0.0,0.0,1.0,21.0,11.0,5.0,5.0,7.0,2.0,6.0,5.0,5.0,7.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
225,325.0,0.0,0.0,1.0,28.0,11.0,7.0,6.0,8.0,2.0,8.0,6.0,7.0,7.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
226,326.0,0.0,0.0,1.0,28.0,11.0,6.0,5.0,8.0,2.0,7.0,5.0,7.0,7.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
227,327.0,0.0,0.0,0.0,23.0,11.0,7.0,6.0,8.0,1.0,8.0,6.0,9.0,8.0,22.0,2.0,4.0,5.0,7.0,5.5712484237074404,0.0
228,328.0,0.0,0.0,0.0,25.0,1.0,2.0,4.0,6.0,4.0,8.0,6.0,8.0,7.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
229,329.0,0.0,0.0,0.0,30.0,1.0,7.0,5.529150471960023,10.0,4.0,10.0,10.0,10.0,10.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
230,330.0,0.0,0.0,0.0,23.0,1.0,6.0,5.529150471960023,7.0,4.0,7.0,4.0,6.0,6.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
231,331.0,0.0,0.0,1.0,24.0,1.0,3.0,1.0,4.0,2.0,7.0,3.0,7.0,3.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
232,332.0,0.0,0.0,1.0,24.0,1.0,8.0,7.0,7.0,2.0,7.0,7.0,6.0,7.0,23.0,2.0,2.0,4.0,3.0,9.0,1.0
233,333.0,0.0,0.0,1.0,28.0,1.0,6.0,5.0,6.0,2.0,6.0,6.0,6.0,6.0,23.0,2.0,2.0,4.0,3.0,9.0,1.0
234,334.0,0.0,0.0,1.0,26.0,1.0,7.0,6.0,8.0,2.0,8.0,6.0,8.0,9.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
235,335.0,0.0,0.0,1.0,30.0,1.0,6.0,3.0,5.0,2.0,6.0,9.0,6.0,3.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
236,336.0,0.0,0.0,1.0,22.0,1.0,4.0,3.0,6.0,2.0,5.0,5.0,6.600160470714095,4.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
237,337.0,0.0,1.0,0.0,25.0,1.0,7.0,5.529150471960023,7.0,4.0,7.0,7.0,7.0,7.0,23.0,2.0,2.0,4.0,3.0,9.0,1.0
238,338.0,0.0,0.0,0.0,27.0,1.0,6.265184626978146,5.529150471960023,7.245558375634518,1.0,7.291772473336719,6.0,6.600160470714095,6.513137755102041,23.0,2.0,2.0,4.0,3.0,9.0,0.0
239,339.0,0.0,0.0,1.0,23.0,1.0,4.0,4.0,5.0,2.0,6.0,3.0,6.0,2.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
240,340.0,0.0,0.0,1.0,21.0,1.0,5.0,4.0,7.0,2.0,7.0,6.0,6.0,6.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
241,341.0,0.0,0.0,1.0,28.0,1.0,7.0,6.0,8.0,2.0,8.0,6.0,8.0,7.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
242,342.0,0.0,0.0,1.0,28.0,1.0,6.0,6.0,8.0,2.0,8.0,6.0,8.0,7.0,23.0,2.0,2.0,4.0,3.0,9.0,0.0
243,343.0,0.0,1.0,0.0,23.0,1.0,8.0,10.0,9.0,1.0,10.0,7.0,10.0,10.0,23.0,2.0,2.0,4.0,3.0,9.0,1.0
244,344.0,0.0,0.0,0.0,25.0,1.0,2.0,3.0,5.0,4.0,4.0,7.0,8.0,4.0,24.0,2.0,4.0,8.0,5.0,1.0,0.0
245,345.0,0.0,0.0,0.0,30.0,1.0,8.0,5.529150471960023,8.0,4.0,8.0,8.0,8.0,8.0,24.0,2.0,4.0,8.0,5.0,1.0,0.0
246,346.0,0.0,0.0,0.0,23.0,1.0,4.0,5.529150471960023,7.0,4.0,8.0,8.0,9.0,2.0,24.0,2.0,4.0,8.0,5.0,1.0,0.0
247,347.0,0.0,0.0,1.0,24.0,1.0,6.0,3.0,6.0,2.0,6.0,6.0,5.0,6.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
248,348.0,0.0,0.0,1.0,24.0,1.0,9.0,7.0,7.0,2.0,7.0,9.0,7.0,6.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
249,349.0,0.0,0.0,1.0,28.0,1.0,8.0,6.0,8.0,2.0,8.0,9.0,8.0,7.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
250,350.0,0.0,0.0,1.0,26.0,1.0,8.0,8.0,6.0,2.0,7.0,9.0,7.0,6.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
251,351.0,0.0,0.0,1.0,30.0,1.0,6.0,5.0,6.0,2.0,6.0,7.0,7.0,5.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
252,352.0,0.0,1.0,1.0,22.0,1.0,8.0,5.529150471960023,7.0,2.0,7.0,7.0,6.600160470714095,8.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
253,353.0,0.0,1.0,0.0,25.0,1.0,8.0,5.529150471960023,7.0,4.0,8.0,9.0,9.0,8.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
254,354.0,0.0,1.0,0.0,27.0,1.0,7.0,5.529150471960023,8.0,1.0,8.0,8.0,8.0,8.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
255,355.0,0.0,0.0,1.0,23.0,1.0,6.0,5.0,7.0,2.0,7.0,7.0,5.0,4.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
256,356.0,0.0,0.0,1.0,21.0,1.0,7.0,5.0,8.0,2.0,8.0,8.0,7.0,6.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
257,357.0,0.0,0.0,1.0,28.0,1.0,8.0,7.0,8.0,2.0,9.0,8.0,9.0,8.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
258,358.0,0.0,0.0,1.0,28.0,1.0,7.0,7.0,8.0,2.0,8.0,8.0,7.0,8.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
259,359.0,0.0,1.0,0.0,23.0,1.0,10.0,8.0,10.0,1.0,10.0,8.0,10.0,10.0,24.0,2.0,4.0,8.0,5.0,1.0,1.0
260,360.0,0.0,0.0,1.0,25.0,3.0,5.0,4.0,10.0,4.0,10.0,8.0,8.0,7.0,27.0,4.0,1.0,1.0,3.0,1.0,0.0
261,361.0,0.0,0.0,1.0,30.0,3.0,8.0,5.529150471960023,10.0,4.0,10.0,10.0,10.0,10.0,27.0,4.0,1.0,1.0,3.0,1.0,0.0
262,362.0,0.0,0.0,1.0,23.0,3.0,5.0,4.0,9.0,4.0,10.0,5.0,10.0,8.0,27.0,4.0,1.0,1.0,3.0,1.0,0.0
263,363.0,0.0,0.0,0.0,24.0,3.0,6.0,3.0,6.0,2.0,7.0,5.0,4.0,4.0,27.0,4.0,1.0,1.0,3.0,1.0,0.0
264,364.0,0.0,0.0,0.0,24.0,3.0,9.0,8.0,6.0,2.0,6.0,7.0,7.0,7.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
265,365.0,0.0,0.0,0.0,28.0,3.0,7.0,7.0,8.0,2.0,8.0,9.0,8.0,8.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
266,366.0,0.0,0.0,0.0,26.0,3.0,8.0,7.0,9.0,2.0,8.0,8.0,10.0,7.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
267,367.0,0.0,0.0,0.0,30.0,3.0,6.0,5.0,7.0,2.0,7.0,5.0,5.0,6.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
268,368.0,0.0,0.0,0.0,22.0,3.0,4.0,3.0,6.0,2.0,8.0,5.0,8.0,5.0,27.0,4.0,1.0,1.0,3.0,1.0,0.0
269,369.0,0.0,0.0,1.0,25.0,3.0,6.0,6.0,7.0,4.0,8.0,7.0,7.0,7.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
270,370.0,0.0,0.0,0.0,27.0,3.0,7.0,5.529150471960023,7.245558375634518,1.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,27.0,4.0,1.0,1.0,3.0,1.0,1.0
271,371.0,0.0,0.0,0.0,23.0,3.0,8.0,4.0,7.0,2.0,7.0,8.0,5.0,9.0,27.0,4.0,1.0,1.0,3.0,1.0,0.0
272,372.0,0.0,0.0,0.0,21.0,3.0,7.0,5.0,7.0,2.0,7.0,6.0,6.0,7.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
273,373.0,0.0,0.0,0.0,28.0,3.0,7.0,7.0,9.0,2.0,9.0,8.0,9.0,8.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
274,374.0,0.0,0.0,0.0,28.0,3.0,7.0,6.0,8.0,2.0,8.0,7.0,8.0,7.0,27.0,4.0,1.0,1.0,3.0,1.0,1.0
275,375.0,0.0,0.0,0.0,23.0,3.0,8.0,7.0,8.0,1.0,10.0,6.0,7.0,8.0,27.0,4.0,1.0,1.0,3.0,1.0,0.0
276,376.0,0.0,0.0,0.0,25.0,3.0,6.0,3.0,10.0,4.0,10.0,6.0,5.0,8.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
277,377.0,0.0,0.0,0.0,30.0,3.0,8.0,5.529150471960023,10.0,4.0,10.0,10.0,10.0,10.0,30.0,2.0,4.0,8.0,4.0,2.0,1.0
278,378.0,0.0,0.0,0.0,23.0,3.0,6.0,6.0,10.0,4.0,10.0,6.0,10.0,8.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
279,379.0,0.0,0.0,1.0,24.0,3.0,4.0,4.0,4.0,2.0,7.0,4.0,6.0,3.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
280,380.0,0.0,0.0,1.0,24.0,3.0,6.0,8.0,7.0,2.0,7.0,6.0,6.0,6.0,30.0,2.0,4.0,8.0,4.0,2.0,1.0
281,381.0,0.0,0.0,1.0,28.0,3.0,6.0,5.0,5.0,2.0,7.0,6.0,7.0,5.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
282,382.0,0.0,0.0,1.0,26.0,3.0,7.0,8.0,8.0,2.0,7.0,6.0,8.0,8.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
283,383.0,0.0,0.0,1.0,30.0,3.0,6.0,3.0,6.0,2.0,7.0,5.0,6.0,6.0,30.0,2.0,4.0,8.0,4.0,2.0,1.0
284,384.0,0.0,0.0,1.0,22.0,3.0,5.0,3.0,8.0,2.0,8.0,5.0,6.600160470714095,5.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
285,385.0,0.0,0.0,0.0,25.0,3.0,8.0,7.0,7.0,4.0,8.0,7.0,8.0,8.0,30.0,2.0,4.0,8.0,4.0,2.0,1.0
286,386.0,0.0,0.0,0.0,27.0,3.0,7.0,5.0,8.0,1.0,8.0,6.0,8.0,8.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
287,387.0,0.0,0.0,1.0,23.0,3.0,6.0,4.0,9.0,2.0,8.0,6.0,5.0,6.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
288,388.0,0.0,0.0,1.0,21.0,3.0,5.0,6.0,7.0,2.0,6.0,5.0,6.0,6.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
289,389.0,0.0,0.0,1.0,28.0,3.0,7.0,7.0,9.0,2.0,9.0,7.0,9.0,7.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
290,390.0,0.0,0.0,1.0,28.0,3.0,6.0,7.0,8.0,2.0,8.0,5.0,7.0,7.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
291,391.0,0.0,0.0,0.0,23.0,3.0,8.0,7.0,9.0,1.0,9.0,6.0,8.0,8.0,30.0,2.0,4.0,8.0,4.0,2.0,0.0
292,392.0,0.0,0.0,1.0,25.0,8.0,5.0,4.0,7.0,4.0,6.0,8.0,6.0,8.0,21.0,4.0,2.0,2.0,6.0,6.0,0.0
293,393.0,0.0,0.0,1.0,30.0,8.0,8.0,5.529150471960023,10.0,4.0,10.0,10.0,10.0,10.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
294,394.0,0.0,0.0,1.0,23.0,8.0,5.0,3.0,9.0,4.0,7.0,6.0,6.0,6.0,21.0,4.0,2.0,2.0,6.0,6.0,0.0
295,395.0,0.0,0.0,0.0,24.0,8.0,6.0,2.0,5.0,2.0,5.0,6.0,7.0,6.0,21.0,4.0,2.0,2.0,6.0,6.0,0.0
296,396.0,0.0,0.0,0.0,24.0,8.0,8.0,6.0,7.0,2.0,8.0,8.0,6.0,7.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
297,397.0,0.0,0.0,0.0,28.0,8.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
298,398.0,0.0,1.0,0.0,26.0,8.0,8.0,7.0,7.0,2.0,7.0,7.0,8.0,9.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
299,399.0,0.0,0.0,0.0,30.0,8.0,6.0,6.0,6.0,2.0,7.0,5.0,7.0,7.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
300,400.0,0.0,0.0,0.0,22.0,8.0,7.0,3.0,7.0,2.0,7.0,7.0,5.0,5.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
301,401.0,0.0,1.0,1.0,25.0,8.0,6.0,6.0,8.0,4.0,7.0,8.0,7.0,6.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
302,402.0,0.0,0.0,0.0,27.0,8.0,7.0,5.529150471960023,7.0,1.0,7.291772473336719,7.0,9.0,6.513137755102041,21.0,4.0,2.0,2.0,6.0,6.0,1.0
303,403.0,0.0,0.0,0.0,23.0,8.0,6.0,1.0,6.0,2.0,8.0,6.0,8.0,2.0,21.0,4.0,2.0,2.0,6.0,6.0,0.0
304,404.0,0.0,0.0,0.0,21.0,8.0,5.0,5.0,6.0,2.0,6.0,6.0,5.0,5.0,21.0,4.0,2.0,2.0,6.0,6.0,0.0
305,405.0,0.0,0.0,0.0,28.0,8.0,8.0,7.0,8.0,2.0,8.0,8.0,8.0,8.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
306,406.0,0.0,0.0,0.0,28.0,8.0,7.0,7.0,8.0,2.0,7.0,8.0,7.0,8.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
307,407.0,0.0,0.0,0.0,23.0,8.0,10.0,9.0,9.0,1.0,10.0,8.0,10.0,9.0,21.0,4.0,2.0,2.0,6.0,6.0,1.0
308,408.0,0.0,0.0,0.0,25.0,2.0,3.0,3.0,6.0,4.0,6.0,5.0,7.0,5.0,25.0,2.0,9.0,7.0,7.0,7.0,0.0
309,409.0,0.0,0.0,0.0,30.0,2.0,6.265184626978146,5.529150471960023,5.0,4.0,10.0,10.0,5.0,5.0,25.0,2.0,9.0,7.0,7.0,7.0,0.0
310,410.0,0.0,0.0,0.0,23.0,2.0,4.0,4.0,8.0,4.0,7.0,3.0,10.0,7.0,25.0,2.0,9.0,7.0,7.0,7.0,0.0
311,411.0,0.0,0.0,1.0,24.0,2.0,5.0,5.0,4.0,2.0,7.0,7.0,7.0,3.0,25.0,2.0,9.0,7.0,7.0,7.0,1.0
312,412.0,0.0,0.0,1.0,24.0,2.0,8.0,6.0,7.0,2.0,8.0,8.0,8.0,6.513137755102041,25.0,2.0,9.0,7.0,7.0,7.0,1.0
313,413.0,0.0,1.0,1.0,28.0,2.0,7.0,7.0,6.0,2.0,7.0,8.0,7.0,6.0,25.0,2.0,9.0,7.0,7.0,7.0,1.0
